RealType	NoiseType	Noise	Signal	Order	Freq	Test	UncertaintyMean	UncertaintyDev	UncertaintyMin	UncertaintyMax	ErrorMean	ErrorDev	ErrorMin	ErrorMax	-3.0	-2.8	-2.6	-2.4	-2.2	-2.0	-1.8	-1.6	-1.4	-1.2	-1.0	-0.8	-0.6	-0.4	-0.2	0.0	0.2	0.4	0.6	0.8	1.0	1.2	1.4	1.6	1.8	2.0	2.2	2.4	2.6	2.8	3.0
Intv	Uniform	1.0e-06	Cos	9	2	Forward	1.216e-03	2.424e-04	5.120e-04	1.660e-03	-5.844e-04	2.008e-02	-8.381e-02	6.583e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-06	Cos	9	2	Backward	2.940e-03	5.901e-04	1.216e-03	4.026e-03	-1.465e-05	3.706e-04	-1.317e-03	1.033e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-06	Cos	9	2	Roundtrip	2.374e-06	4.734e-07	1.000e-06	3.243e-06	1.927e-04	2.042e-02	-9.822e-02	9.695e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Sin	9	2	Forward	1.216e-02	2.424e-03	5.120e-03	1.660e-02	-4.226e-04	1.866e-02	-9.238e-02	8.398e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Sin	9	2	Backward	2.940e-02	5.901e-03	1.216e-02	4.026e-02	3.439e-06	3.415e-04	-1.217e-03	1.158e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Sin	9	2	Roundtrip	2.374e-05	4.734e-06	1.000e-05	3.243e-05	-5.707e-04	1.965e-02	-1.108e-01	6.887e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000977	0.999	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Cos	9	2	Forward	1.216e-02	2.424e-03	5.120e-03	1.660e-02	-6.773e-04	2.014e-02	-7.605e-02	9.556e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Cos	9	2	Backward	2.940e-02	5.901e-03	1.216e-02	4.026e-02	6.771e-07	3.662e-04	-1.286e-03	1.215e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-05	Cos	9	2	Roundtrip	2.374e-05	4.734e-06	1.000e-05	3.243e-05	1.209e-03	1.937e-02	-7.228e-02	7.212e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Sin	9	2	Forward	1.216e-02	2.424e-03	5.120e-03	1.660e-02	8.527e-04	1.990e-02	-1.207e-01	8.089e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000977	0.999	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Sin	9	2	Backward	2.940e-02	5.901e-03	1.216e-02	4.026e-02	-1.372e-07	3.651e-04	-1.162e-03	1.317e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Sin	9	2	Roundtrip	2.374e-05	4.734e-06	1.000e-05	3.243e-05	-2.494e-04	2.065e-02	-8.081e-02	8.778e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Cos	9	2	Forward	1.216e-02	2.424e-03	5.120e-03	1.660e-02	-4.529e-04	1.983e-02	-7.440e-02	7.678e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Cos	9	2	Backward	2.940e-02	5.901e-03	1.216e-02	4.026e-02	7.747e-06	3.652e-04	-1.297e-03	1.229e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-05	Cos	9	2	Roundtrip	2.374e-05	4.734e-06	1.000e-05	3.243e-05	7.498e-04	2.037e-02	-7.689e-02	7.064e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-04	Sin	9	2	Forward	1.216e-01	2.424e-02	5.120e-02	1.660e-01	3.762e-04	2.061e-02	-8.634e-02	8.793e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-04	Sin	9	2	Backward	2.940e-01	5.901e-02	1.216e-01	4.026e-01	-6.333e-06	3.753e-04	-1.278e-03	1.613e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-04	Sin	9	2	Roundtrip	2.374e-04	4.734e-05	1.000e-04	3.243e-04	-3.908e-04	2.021e-02	-7.169e-02	1.099e-01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.999	0.000977	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-04	Cos	9	2	Forward	1.216e-01	2.424e-02	5.120e-02	1.660e-01	-5.732e-04	1.939e-02	-7.626e-02	7.178e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-04	Cos	9	2	Backward	2.940e-01	5.901e-02	1.216e-01	4.026e-01	-5.810e-06	3.637e-04	-1.482e-03	1.533e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-04	Cos	9	2	Roundtrip	2.374e-04	4.734e-05	1.000e-04	3.243e-04	-3.389e-04	1.968e-02	-8.240e-02	9.588e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-04	Sin	9	2	Forward	1.216e-01	2.424e-02	5.120e-02	1.660e-01	4.967e-04	2.088e-02	-9.601e-02	1.086e-01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.998	0.00195	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-04	Sin	9	2	Backward	2.940e-01	5.901e-02	1.216e-01	4.026e-01	-1.017e-05	3.704e-04	-1.104e-03	1.227e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-04	Sin	9	2	Roundtrip	2.374e-04	4.734e-05	1.000e-04	3.243e-04	-1.044e-03	2.010e-02	-8.232e-02	6.993e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-04	Cos	9	2	Forward	1.216e-01	2.424e-02	5.120e-02	1.660e-01	-1.207e-03	2.066e-02	-7.950e-02	7.211e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-04	Cos	9	2	Backward	2.940e-01	5.901e-02	1.216e-01	4.026e-01	-1.327e-05	3.734e-04	-1.217e-03	1.369e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-04	Cos	9	2	Roundtrip	2.374e-04	4.734e-05	1.000e-04	3.243e-04	-1.254e-03	2.027e-02	-8.382e-02	7.293e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-03	Sin	9	2	Forward	1.216e+00	2.424e-01	5.120e-01	1.660e+00	2.578e-04	2.035e-02	-9.197e-02	7.650e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-03	Sin	9	2	Backward	2.940e+00	5.901e-01	1.216e+00	4.026e+00	3.009e-06	3.662e-04	-1.485e-03	1.948e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-03	Sin	9	2	Roundtrip	2.374e-03	4.734e-04	1.000e-03	3.243e-03	2.804e-04	1.959e-02	-1.042e-01	9.607e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000977	0.999	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-03	Cos	9	2	Forward	1.216e+00	2.424e-01	5.120e-01	1.660e+00	-4.607e-04	1.949e-02	-7.213e-02	6.634e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-03	Cos	9	2	Backward	2.940e+00	5.901e-01	1.216e+00	4.026e+00	-9.675e-06	3.579e-04	-1.454e-03	1.425e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-03	Cos	9	2	Roundtrip	2.374e-03	4.734e-04	1.000e-03	3.243e-03	3.031e-04	1.929e-02	-5.667e-02	8.177e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-03	Sin	9	2	Forward	1.216e+00	2.424e-01	5.120e-01	1.660e+00	-6.118e-04	1.976e-02	-7.662e-02	7.235e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-03	Sin	9	2	Backward	2.940e+00	5.901e-01	1.216e+00	4.026e+00	7.760e-06	3.594e-04	-1.208e-03	1.047e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-03	Sin	9	2	Roundtrip	2.374e-03	4.734e-04	1.000e-03	3.243e-03	-3.111e-04	2.046e-02	-7.260e-02	8.196e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-03	Cos	9	2	Forward	1.216e+00	2.424e-01	5.120e-01	1.660e+00	-3.045e-04	1.945e-02	-9.162e-02	8.624e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-03	Cos	9	2	Backward	2.940e+00	5.901e-01	1.216e+00	4.026e+00	8.998e-06	3.562e-04	-9.764e-04	1.153e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-03	Cos	9	2	Roundtrip	2.374e-03	4.734e-04	1.000e-03	3.243e-03	1.155e-03	2.031e-02	-7.952e-02	9.666e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-02	Sin	9	2	Forward	1.216e+01	2.424e+00	5.120e+00	1.660e+01	4.242e-04	1.930e-02	-6.230e-02	7.904e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-02	Sin	9	2	Backward	2.940e+01	5.901e+00	1.216e+01	4.026e+01	1.919e-05	3.624e-04	-1.751e-03	1.572e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-02	Sin	9	2	Roundtrip	2.374e-02	4.734e-03	1.000e-02	3.243e-02	1.967e-04	2.027e-02	-6.465e-02	9.017e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-02	Cos	9	2	Forward	1.216e+01	2.424e+00	5.120e+00	1.660e+01	3.567e-04	2.064e-02	-1.043e-01	8.455e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000977	0.999	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-02	Cos	9	2	Backward	2.940e+01	5.901e+00	1.216e+01	4.026e+01	-1.750e-05	3.711e-04	-1.243e-03	1.561e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-02	Cos	9	2	Roundtrip	2.374e-02	4.734e-03	1.000e-02	3.243e-02	-1.335e-03	2.080e-02	-1.222e-01	8.459e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000977	0.999	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-02	Sin	9	2	Forward	1.216e+01	2.424e+00	5.120e+00	1.660e+01	5.145e-05	1.978e-02	-9.788e-02	7.852e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-02	Sin	9	2	Backward	2.940e+01	5.901e+00	1.216e+01	4.026e+01	7.908e-06	3.618e-04	-1.013e-03	1.267e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-02	Sin	9	2	Roundtrip	2.374e-02	4.734e-03	1.000e-02	3.243e-02	-1.744e-04	2.022e-02	-9.365e-02	7.431e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-02	Cos	9	2	Forward	1.216e+01	2.424e+00	5.120e+00	1.660e+01	2.104e-04	2.030e-02	-8.424e-02	1.110e-01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.999	0.000977	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-02	Cos	9	2	Backward	2.940e+01	5.901e+00	1.216e+01	4.026e+01	1.259e-05	3.674e-04	-8.986e-04	1.309e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-02	Cos	9	2	Roundtrip	2.374e-02	4.734e-03	1.000e-02	3.243e-02	6.895e-04	1.975e-02	-6.595e-02	6.719e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-01	Sin	9	2	Forward	1.216e+02	2.424e+01	5.120e+01	1.660e+02	6.507e-04	1.978e-02	-7.021e-02	8.567e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-01	Sin	9	2	Backward	2.940e+02	5.901e+01	1.216e+02	4.026e+02	3.394e-06	3.598e-04	-1.461e-03	1.454e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-01	Sin	9	2	Roundtrip	2.374e-01	4.734e-02	1.000e-01	3.243e-01	-9.109e-04	2.056e-02	-9.736e-02	6.823e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-01	Cos	9	2	Forward	1.216e+02	2.424e+01	5.120e+01	1.660e+02	2.202e-04	1.998e-02	-1.124e-01	1.156e-01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000977	0.998	0.000977	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-01	Cos	9	2	Backward	2.940e+02	5.901e+01	1.216e+02	4.026e+02	2.514e-06	3.697e-04	-1.504e-03	1.578e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	1.0e-01	Cos	9	2	Roundtrip	2.374e-01	4.734e-02	1.000e-01	3.243e-01	1.498e-03	2.048e-02	-6.239e-02	8.571e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-01	Sin	9	2	Forward	1.216e+02	2.424e+01	5.120e+01	1.660e+02	-1.345e-04	2.058e-02	-6.870e-02	9.643e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-01	Sin	9	2	Backward	2.940e+02	5.901e+01	1.216e+02	4.026e+02	1.437e-05	3.648e-04	-9.722e-04	1.082e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-01	Sin	9	2	Roundtrip	2.374e-01	4.734e-02	1.000e-01	3.243e-01	2.546e-04	2.024e-02	-9.701e-02	8.775e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-01	Cos	9	2	Forward	1.216e+02	2.424e+01	5.120e+01	1.660e+02	1.408e-04	2.043e-02	-6.517e-02	9.012e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-01	Cos	9	2	Backward	2.940e+02	5.901e+01	1.216e+02	4.026e+02	-1.117e-06	3.759e-04	-1.215e-03	9.924e-04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Uniform	1.0e-01	Cos	9	2	Roundtrip	2.374e-01	4.734e-02	1.000e-01	3.243e-01	4.889e-04	1.965e-02	-9.627e-02	6.630e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	0.0e+00	Sin	9	3	Forward	1.576e-13	1.231e-13	5.050e-321	3.937e-13	6.079e-05	5.958e-03	-3.650e-02	5.050e-02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Intv	Gaussian	0.0e+00	Sin	9	3	Backward	4.063e-13	8.515e-14	1.568e-13	5.655e-13	-4.659e-21	3.301e-04	-1.494e-03	1.494e-03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
