2n	Momentum	Exponent	Input Uncertainty	Term	Variance
162	1.838148e+106	1.500000e+00	1.950000e-01	-4.786073e+100	-4.630057e-15

164	4.530048e+107	-2.000000e+00	2.000000e-01	3.451775e+113	8.071639e-02
164	4.530048e+107	-2.000000e+00	1.950000e-01	3.451775e+113	1.269751e-03
164	4.530048e+107	-1.500000e+00	2.000000e-01	6.189565e+111	1.447370e-03
164	4.530048e+107	-1.500000e+00	1.950000e-01	6.189565e+111	2.276860e-05
164	4.530048e+107	-1.000000e+00	2.000000e-01	7.379716e+109	1.725675e-05
164	4.530048e+107	-1.000000e+00	1.950000e-01	7.379716e+109	2.714663e-07
164	4.530048e+107	-5.000000e-01	2.000000e-01	4.124420e+107	9.644556e-08
164	4.530048e+107	-5.000000e-01	1.950000e-01	4.124420e+107	1.517187e-09
164	4.530048e+107	5.000000e-01	2.000000e-01	1.213132e+104	2.836791e-11
164	4.530048e+107	5.000000e-01	1.950000e-01	1.213132e+104	4.462563e-13
164	4.530048e+107	1.500000e+00	2.000000e-01	-1.143704e+102	-2.674441e-13
164	4.530048e+107	1.500000e+00	1.950000e-01	-1.143704e+102	-4.207169e-15

166	1.116638e+109	-2.000000e+00	2.000000e-01	8.819851e+114	8.249745e-02
166	1.116638e+109	-2.000000e+00	1.950000e-01	8.819851e+114	1.233692e-03
166	1.116638e+109	-1.500000e+00	2.000000e-01	1.562865e+113	1.461843e-03
166	1.116638e+109	-1.500000e+00	1.950000e-01	1.562865e+113	2.186085e-05
166	1.116638e+109	-1.000000e+00	2.000000e-01	1.841403e+111	1.722376e-05
166	1.116638e+109	-1.000000e+00	1.950000e-01	1.841403e+111	2.575694e-07
166	1.116638e+109	-5.000000e-01	2.000000e-01	1.017256e+109	9.515021e-08
166	1.116638e+109	-5.000000e-01	1.950000e-01	1.017256e+109	1.422905e-09
166	1.116638e+109	5.000000e-01	2.000000e-01	2.936368e+105	2.746564e-11
166	1.116638e+109	5.000000e-01	1.950000e-01	2.936368e+105	4.107296e-13
166	1.116638e+109	1.500000e+00	2.000000e-01	-2.734630e+103	-2.557866e-13
166	1.116638e+109	1.500000e+00	1.950000e-01	-2.734630e+103	-3.825111e-15

168	2.753005e+110	-2.000000e+00	2.000000e-01	2.253098e+116	8.429840e-02
168	2.753005e+110	-2.000000e+00	1.950000e-01	2.253098e+116	1.198381e-03
168	2.753005e+110	-1.500000e+00	2.000000e-01	3.945876e+114	1.476327e-03
168	2.753005e+110	-1.500000e+00	1.950000e-01	3.945876e+114	2.098737e-05
168	2.753005e+110	-1.000000e+00	2.000000e-01	4.594930e+112	1.719168e-05
168	2.753005e+110	-1.000000e+00	1.950000e-01	4.594930e+112	2.443957e-07
168	2.753005e+110	-5.000000e-01	2.000000e-01	2.509448e+110	9.388958e-08
168	2.753005e+110	-5.000000e-01	1.950000e-01	2.509448e+110	1.334728e-09
168	2.753005e+110	5.000000e-01	2.000000e-01	7.110377e+106	2.660308e-11
168	2.753005e+110	5.000000e-01	1.950000e-01	7.110377e+106	3.781876e-13
168	2.753005e+110	1.500000e+00	2.000000e-01	-6.542255e+104	-2.447748e-13
168	2.753005e+110	1.500000e+00	1.950000e-01	-6.542255e+104	-3.479703e-15

170	6.788664e+111	-2.000000e+00	2.000000e-01	5.754413e+117	8.611926e-02
170	6.788664e+111	-2.000000e+00	1.950000e-01	5.754413e+117	1.163818e-03
170	6.788664e+111	-1.500000e+00	2.000000e-01	9.961540e+115	1.490822e-03
170	6.788664e+111	-1.500000e+00	1.950000e-01	9.961540e+115	2.014700e-05
170	6.788664e+111	-1.000000e+00	2.000000e-01	1.146646e+114	1.716045e-05
170	6.788664e+111	-1.000000e+00	1.950000e-01	1.146646e+114	2.319067e-07
170	6.788664e+111	-5.000000e-01	2.000000e-01	6.191613e+111	9.266231e-08
170	6.788664e+111	-5.000000e-01	1.950000e-01	6.191613e+111	1.252241e-09
170	6.788664e+111	5.000000e-01	2.000000e-01	1.722463e+108	2.577800e-11
170	6.788664e+111	5.000000e-01	1.950000e-01	1.722463e+108	3.483645e-13
170	6.788664e+111	1.500000e+00	2.000000e-01	-1.566010e+106	-2.343655e-13
170	6.788664e+111	1.500000e+00	1.950000e-01	-1.566010e+106	-3.167221e-15

172	1.674334e+113	-2.000000e+00	2.000000e-01	1.469353e+119	8.796002e-02
172	1.674334e+113	-2.000000e+00	1.950000e-01	1.469353e+119	1.130002e-03
172	1.674334e+113	-1.500000e+00	2.000000e-01	2.514614e+117	1.505326e-03
172	1.674334e+113	-1.500000e+00	1.950000e-01	2.514614e+117	1.933858e-05
172	1.674334e+113	-1.000000e+00	2.000000e-01	2.861537e+115	1.713005e-05
172	1.674334e+113	-1.000000e+00	1.950000e-01	2.861537e+115	2.200657e-07
172	1.674334e+113	-5.000000e-01	2.000000e-01	1.527937e+113	9.146706e-08
172	1.674334e+113	-5.000000e-01	1.950000e-01	1.527937e+113	1.175056e-09
172	1.674334e+113	5.000000e-01	2.000000e-01	4.174246e+109	2.498834e-11
172	1.674334e+113	5.000000e-01	1.950000e-01	4.174246e+109	3.210194e-13
172	1.674334e+113	1.500000e+00	2.000000e-01	-3.750537e+107	-2.245188e-13
172	1.674334e+113	1.500000e+00	1.950000e-01	-3.750537e+107	-2.884341e-15

174	4.130265e+114	-2.000000e+00	2.000000e-01	3.751086e+120	8.982067e-02
174	4.130265e+114	-2.000000e+00	1.950000e-01	3.751086e+120	1.096931e-03
174	4.130265e+114	-1.500000e+00	2.000000e-01	6.347148e+118	1.519840e-03
174	4.130265e+114	-1.500000e+00	1.950000e-01	6.347148e+118	1.856098e-05
174	4.130265e+114	-1.000000e+00	2.000000e-01	7.141477e+116	1.710044e-05
174	4.130265e+114	-1.000000e+00	1.950000e-01	7.141477e+116	2.088384e-07
174	4.130265e+114	-5.000000e-01	2.000000e-01	3.771213e+114	9.030260e-08
174	4.130265e+114	-5.000000e-01	1.950000e-01	3.771213e+114	1.102817e-09
174	4.130265e+114	5.000000e-01	2.000000e-01	1.011982e+111	2.423216e-11
174	4.130265e+114	5.000000e-01	1.950000e-01	1.011982e+111	2.959342e-13
174	4.130265e+114	1.500000e+00	2.000000e-01	-8.987089e+108	-2.151980e-13
174	4.130265e+114	1.500000e+00	1.950000e-01	-8.987089e+108	-2.628097e-15

176	1.019037e+116	-2.000000e+00	2.000000e-01	9.574053e+121	9.170121e-02
176	1.019037e+116	-2.000000e+00	1.950000e-01	9.574053e+121	1.064602e-03
176	1.019037e+116	-1.500000e+00	2.000000e-01	1.601950e+120	1.534363e-03
176	1.019037e+116	-1.500000e+00	1.950000e-01	1.601950e+120	1.781314e-05
176	1.019037e+116	-1.000000e+00	2.000000e-01	1.782358e+118	1.707160e-05
176	1.019037e+116	-1.000000e+00	1.950000e-01	1.782358e+118	1.981922e-07
176	1.019037e+116	-5.000000e-01	2.000000e-01	9.309547e+115	8.916775e-08
176	1.019037e+116	-5.000000e-01	1.950000e-01	9.309547e+115	1.035190e-09
176	1.019037e+116	5.000000e-01	2.000000e-01	2.454314e+112	2.350766e-11
176	1.019037e+116	5.000000e-01	1.950000e-01	2.454314e+112	2.729114e-13
176	1.019037e+116	1.500000e+00	2.000000e-01	-2.154595e+110	-2.063692e-13
176	1.019037e+116	1.500000e+00	1.950000e-01	-2.154595e+110	-2.395837e-15

178	2.514644e+117	-2.000000e+00	2.000000e-01	2.443117e+123	9.360164e-02
178	2.514644e+117	-2.000000e+00	1.950000e-01	2.443117e+123	1.033011e-03
178	2.514644e+117	-1.500000e+00	2.000000e-01	4.042803e+121	1.548895e-03
178	2.514644e+117	-1.500000e+00	1.950000e-01	4.042803e+121	1.709399e-05
178	2.514644e+117	-1.000000e+00	2.000000e-01	4.448557e+119	1.704349e-05
178	2.514644e+117	-1.000000e+00	1.950000e-01	4.448557e+119	1.880962e-07
178	2.514644e+117	-5.000000e-01	2.000000e-01	2.298509e+117	8.806138e-08
178	2.514644e+117	-5.000000e-01	1.950000e-01	2.298509e+117	9.718676e-10
178	2.514644e+117	5.000000e-01	2.000000e-01	5.954510e+113	2.281315e-11
178	2.514644e+117	5.000000e-01	1.950000e-01	5.954510e+113	2.517716e-13
178	2.514644e+117	1.500000e+00	2.000000e-01	-5.168064e+111	-1.980009e-13
178	2.514644e+117	1.500000e+00	1.950000e-01	-5.168064e+111	-2.185188e-15

180	6.206336e+118	-2.000000e+00	2.000000e-01	6.233099e+124	9.552196e-02
180	6.206336e+118	-2.000000e+00	1.950000e-01	6.233099e+124	1.002153e-03
180	6.206336e+118	-1.500000e+00	2.000000e-01	1.020189e+123	1.563435e-03
180	6.206336e+118	-1.500000e+00	1.950000e-01	1.020189e+123	1.640252e-05
180	6.206336e+118	-1.000000e+00	2.000000e-01	1.110351e+121	1.701608e-05
180	6.206336e+118	-1.000000e+00	1.950000e-01	1.110351e+121	1.785215e-07
180	6.206336e+118	-5.000000e-01	2.000000e-01	5.675869e+118	8.698244e-08
180	6.206336e+118	-5.000000e-01	1.950000e-01	5.675869e+118	9.125621e-10
180	6.206336e+118	5.000000e-01	2.000000e-01	1.445163e+115	2.214705e-11
180	6.206336e+118	5.000000e-01	1.950000e-01	1.445163e+115	2.323522e-13
180	6.206336e+118	1.500000e+00	2.000000e-01	-1.240226e+113	-1.900641e-13
180	6.206336e+118	1.500000e+00	1.950000e-01	-1.240226e+113	-1.994027e-15

182	1.532021e+120	-2.000000e+00	2.000000e-01	1.589926e+126	9.746216e-02
182	1.532021e+120	-2.000000e+00	1.950000e-01	1.589926e+126	9.720220e-04
182	1.532021e+120	-1.500000e+00	2.000000e-01	2.574204e+124	1.577983e-03
182	1.532021e+120	-1.500000e+00	1.950000e-01	2.574204e+124	1.573774e-05
182	1.532021e+120	-1.000000e+00	2.000000e-01	2.771519e+122	1.698936e-05
182	1.532021e+120	-1.000000e+00	1.950000e-01	2.771519e+122	1.694404e-07
182	1.532021e+120	-5.000000e-01	2.000000e-01	1.401797e+120	8.592991e-08
182	1.532021e+120	-5.000000e-01	1.950000e-01	1.401797e+120	8.570071e-10
182	1.532021e+120	5.000000e-01	2.000000e-01	3.508638e+116	2.150789e-11
182	1.532021e+120	5.000000e-01	1.950000e-01	3.508638e+116	2.145052e-13
182	1.532021e+120	1.500000e+00	2.000000e-01	-2.977692e+114	-1.825320e-13
182	1.532021e+120	1.500000e+00	1.950000e-01	-2.977692e+114	-1.820451e-15

184	3.782359e+121	-2.000000e+00	2.000000e-01	4.054753e+127	9.942224e-02
184	3.782359e+121	-2.000000e+00	1.950000e-01	4.054753e+127	9.426118e-04
184	3.782359e+121	-1.500000e+00	2.000000e-01	6.494875e+125	1.592539e-03
184	3.782359e+121	-1.500000e+00	1.950000e-01	6.494875e+125	1.509869e-05
184	3.782359e+121	-1.000000e+00	2.000000e-01	6.918166e+123	1.696329e-05
184	3.782359e+121	-1.000000e+00	1.950000e-01	6.918166e+123	1.608272e-07
184	3.782359e+121	-5.000000e-01	2.000000e-01	3.462605e+121	8.490283e-08
184	3.782359e+121	-5.000000e-01	1.950000e-01	3.462605e+121	8.049547e-10
184	3.782359e+121	5.000000e-01	2.000000e-01	8.521345e+117	2.089428e-11
184	3.782359e+121	5.000000e-01	1.950000e-01	8.521345e+117	1.980964e-13
184	3.782359e+121	1.500000e+00	2.000000e-01	-7.152529e+115	-1.753795e-13
184	3.782359e+121	1.500000e+00	1.950000e-01	-7.152529e+115	-1.662755e-15

186	9.339593e+122	-2.000000e+00	2.000000e-01	1.033875e+129	1.014022e-01
186	9.339593e+122	-2.000000e+00	1.950000e-01	1.033875e+129	9.139153e-04
186	9.339593e+122	-1.500000e+00	2.000000e-01	1.638567e+127	1.607102e-03
186	9.339593e+122	-1.500000e+00	1.950000e-01	1.638567e+127	1.448445e-05
186	9.339593e+122	-1.000000e+00	2.000000e-01	1.726948e+125	1.693786e-05
186	9.339593e+122	-1.000000e+00	1.950000e-01	1.726948e+125	1.526571e-07
186	9.339593e+122	-5.000000e-01	2.000000e-01	8.554294e+122	8.390027e-08
186	9.339593e+122	-5.000000e-01	1.950000e-01	8.554294e+122	7.561743e-10
186	9.339593e+122	5.000000e-01	2.000000e-01	2.070246e+119	2.030491e-11
186	9.339593e+122	5.000000e-01	1.950000e-01	2.070246e+119	1.830036e-13
186	9.339593e+122	1.500000e+00	2.000000e-01	-1.718842e+117	-1.685836e-13
186	9.339593e+122	1.500000e+00	1.950000e-01	-1.718842e+117	-1.519406e-15

188	2.306528e+124	-2.000000e+00	2.000000e-01	2.635664e+130	1.034021e-01
188	2.306528e+124	-2.000000e+00	1.950000e-01	2.635664e+130	8.859249e-04
188	2.306528e+124	-1.500000e+00	2.000000e-01	4.133559e+128	1.621673e-03
188	2.306528e+124	-1.500000e+00	1.950000e-01	4.133559e+128	1.389412e-05
188	2.306528e+124	-1.000000e+00	2.000000e-01	4.311042e+126	1.691303e-05
188	2.306528e+124	-1.000000e+00	1.950000e-01	4.311042e+126	1.449069e-07
188	2.306528e+124	-5.000000e-01	2.000000e-01	2.113622e+124	8.292138e-08
188	2.306528e+124	-5.000000e-01	1.950000e-01	2.113622e+124	7.104512e-10
188	2.306528e+124	5.000000e-01	2.000000e-01	5.031260e+120	1.973858e-11
188	2.306528e+124	5.000000e-01	1.950000e-01	5.031260e+120	1.691156e-13
188	2.306528e+124	1.500000e+00	2.000000e-01	-4.132421e+118	-1.621227e-13
188	2.306528e+124	1.500000e+00	1.950000e-01	-4.132421e+118	-1.389030e-15

190	5.697092e+125	-2.000000e+00	2.000000e-01	6.717863e+131	1.054218e-01
190	5.697092e+125	-2.000000e+00	1.950000e-01	6.717863e+131	8.586324e-04
190	5.697092e+125	-1.500000e+00	2.000000e-01	1.042679e+130	1.636251e-03
190	5.697092e+125	-1.500000e+00	1.950000e-01	1.042679e+130	1.332683e-05
190	5.697092e+125	-1.000000e+00	2.000000e-01	1.076216e+128	1.688879e-05
190	5.697092e+125	-1.000000e+00	1.950000e-01	1.076216e+128	1.375547e-07
190	5.697092e+125	-5.000000e-01	2.000000e-01	5.223131e+125	8.196531e-08
190	5.697092e+125	-5.000000e-01	1.950000e-01	5.223131e+125	6.675858e-10
190	5.697092e+125	5.000000e-01	2.000000e-01	1.223121e+122	1.919413e-11
190	5.697092e+125	5.000000e-01	1.950000e-01	1.223121e+122	1.563311e-13
190	5.697092e+125	1.500000e+00	2.000000e-01	-9.939418e+119	-1.559768e-13
190	5.697092e+125	1.500000e+00	1.950000e-01	-9.939418e+119	-1.270390e-15

192	1.407376e+127	-2.000000e+00	2.000000e-01	1.711958e+133	1.074614e-01
192	1.407376e+127	-2.000000e+00	1.950000e-01	1.711958e+133	8.320292e-04
192	1.407376e+127	-1.500000e+00	2.000000e-01	2.629933e+131	1.650835e-03
192	1.407376e+127	-1.500000e+00	1.950000e-01	2.629933e+131	1.278174e-05
192	1.407376e+127	-1.000000e+00	2.000000e-01	2.686768e+129	1.686512e-05
192	1.407376e+127	-1.000000e+00	1.950000e-01	2.686768e+129	1.305797e-07
192	1.407376e+127	-5.000000e-01	2.000000e-01	1.290903e+127	8.103128e-08
192	1.407376e+127	-5.000000e-01	1.950000e-01	1.290903e+127	6.273919e-10
192	1.407376e+127	5.000000e-01	2.000000e-01	2.974382e+123	1.867050e-11
192	1.407376e+127	5.000000e-01	1.950000e-01	2.974382e+123	1.445580e-13
192	1.407376e+127	1.500000e+00	2.000000e-01	-2.391669e+121	-1.501275e-13
192	1.407376e+127	1.500000e+00	1.950000e-01	-2.391669e+121	-1.162375e-15

194	3.477188e+128	-2.000000e+00	2.000000e-01	4.361919e+134	1.095208e-01
194	3.477188e+128	-2.000000e+00	1.950000e-01	4.361919e+134	8.061061e-04
194	3.477188e+128	-1.500000e+00	2.000000e-01	6.632944e+132	1.665427e-03
194	3.477188e+128	-1.500000e+00	1.950000e-01	6.632944e+132	1.225804e-05
194	3.477188e+128	-1.000000e+00	2.000000e-01	6.707710e+130	1.684199e-05
194	3.477188e+128	-1.000000e+00	1.950000e-01	6.707710e+130	1.239621e-07
194	3.477188e+128	-5.000000e-01	2.000000e-01	3.190904e+128	8.011852e-08
194	3.477188e+128	-5.000000e-01	1.950000e-01	3.190904e+128	5.896963e-10
194	3.477188e+128	5.000000e-01	2.000000e-01	7.235288e+124	1.816665e-11
194	3.477188e+128	5.000000e-01	1.950000e-01	7.235288e+124	1.337120e-13
194	3.477188e+128	1.500000e+00	2.000000e-01	-5.757326e+122	-1.445573e-13
194	3.477188e+128	1.500000e+00	1.950000e-01	-5.757326e+122	-1.063985e-15

196	8.592223e+129	-2.000000e+00	2.000000e-01	1.111183e+136	1.116002e-01
196	8.592223e+129	-2.000000e+00	1.950000e-01	1.111183e+136	7.808535e-04
196	8.592223e+129	-1.500000e+00	2.000000e-01	1.672770e+134	1.680024e-03
196	8.592223e+129	-1.500000e+00	1.950000e-01	1.672770e+134	1.175493e-05
196	8.592223e+129	-1.000000e+00	2.000000e-01	1.674678e+132	1.681940e-05
196	8.592223e+129	-1.000000e+00	1.950000e-01	1.674678e+132	1.176834e-07
196	8.592223e+129	-5.000000e-01	2.000000e-01	7.888426e+129	7.922632e-08
196	8.592223e+129	-5.000000e-01	1.950000e-01	7.888426e+129	5.543374e-10
196	8.592223e+129	5.000000e-01	2.000000e-01	1.760532e+126	1.768166e-11
196	8.592223e+129	5.000000e-01	1.950000e-01	1.760532e+126	1.237165e-13
196	8.592223e+129	1.500000e+00	2.000000e-01	-1.386489e+124	-1.392502e-13
196	8.592223e+129	1.500000e+00	1.950000e-01	-1.386489e+124	-9.743172e-16

198	2.123445e+131	-2.000000e+00	2.000000e-01	2.830212e+137	1.136994e-01
198	2.123445e+131	-2.000000e+00	1.950000e-01	2.830212e+137	7.562615e-04
198	2.123445e+131	-1.500000e+00	2.000000e-01	4.218277e+135	1.694628e-03
198	2.123445e+131	-1.500000e+00	1.950000e-01	4.218277e+135	1.127167e-05
198	2.123445e+131	-1.000000e+00	2.000000e-01	4.181196e+133	1.679731e-05
198	2.123445e+131	-1.000000e+00	1.950000e-01	4.181196e+133	1.117258e-07
198	2.123445e+131	-5.000000e-01	2.000000e-01	1.950392e+131	7.835398e-08
198	2.123445e+131	-5.000000e-01	1.950000e-01	1.950392e+131	5.211647e-10
198	2.123445e+131	5.000000e-01	2.000000e-01	4.285071e+127	1.721461e-11
198	2.123445e+131	5.000000e-01	1.950000e-01	4.285071e+127	1.145015e-13
198	2.123445e+131	1.500000e+00	2.000000e-01	-3.340292e+125	-1.341910e-13
198	2.123445e+131	1.500000e+00	1.950000e-01	-3.340292e+125	-8.925600e-16

200	5.248479e+132	-2.000000e+00	2.000000e-01	7.207400e+138	1.158185e-01
200	5.248479e+132	-2.000000e+00	1.950000e-01	7.207400e+138	7.323200e-04
200	5.248479e+132	-1.500000e+00	2.000000e-01	1.063661e+137	1.709237e-03
200	5.248479e+132	-1.500000e+00	1.950000e-01	1.063661e+137	1.080750e-05
200	5.248479e+132	-1.000000e+00	2.000000e-01	1.043955e+135	1.677572e-05
200	5.248479e+132	-1.000000e+00	1.950000e-01	1.043955e+135	1.060728e-07
200	5.248479e+132	-5.000000e-01	2.000000e-01	4.822890e+132	7.750085e-08
200	5.248479e+132	-5.000000e-01	1.950000e-01	4.822890e+132	4.900378e-10
200	5.248479e+132	5.000000e-01	2.000000e-01	1.043267e+129	1.676466e-11
200	5.248479e+132	5.000000e-01	1.950000e-01	1.043267e+129	1.060029e-13
200	5.248479e+132	1.500000e+00	2.000000e-01	-8.050461e+126	-1.293659e-13
200	5.248479e+132	1.500000e+00	1.950000e-01	-8.050461e+126	-8.179806e-16

202	1.297423e+134	-2.000000e+00	2.000000e-01	1.835127e+140	1.179574e-01
202	1.297423e+134	-2.000000e+00	1.950000e-01	1.835127e+140	7.090185e-04
202	1.297423e+134	-1.500000e+00	2.000000e-01	2.681890e+138	1.723852e-03
202	1.297423e+134	-1.500000e+00	1.950000e-01	2.681890e+138	1.036173e-05
202	1.297423e+134	-1.000000e+00	2.000000e-01	2.606603e+136	1.675460e-05
202	1.297423e+134	-1.000000e+00	1.950000e-01	2.606603e+136	1.007086e-07
202	1.297423e+134	-5.000000e-01	2.000000e-01	1.192739e+134	7.666629e-08
202	1.297423e+134	-5.000000e-01	1.950000e-01	1.192739e+134	4.608258e-10
202	1.297423e+134	5.000000e-01	2.000000e-01	2.540704e+130	1.633102e-11
202	1.297423e+134	5.000000e-01	1.950000e-01	2.540704e+130	9.816251e-14
202	1.297423e+134	1.500000e+00	2.000000e-01	-1.940985e+128	-1.247617e-13
202	1.297423e+134	1.500000e+00	1.950000e-01	-1.940985e+128	-7.499177e-16

204	3.207626e+135	-2.000000e+00	2.000000e-01	4.671781e+141	1.201162e-01
204	3.207626e+135	-2.000000e+00	1.950000e-01	4.671781e+141	6.863462e-04
204	3.207626e+135	-1.500000e+00	2.000000e-01	6.761589e+139	1.738473e-03
204	3.207626e+135	-1.500000e+00	1.950000e-01	6.761589e+139	9.933665e-06
204	3.207626e+135	-1.000000e+00	2.000000e-01	6.508475e+137	1.673395e-05
204	3.207626e+135	-1.000000e+00	1.950000e-01	6.508475e+137	9.561806e-08
204	3.207626e+135	-5.000000e-01	2.000000e-01	2.950087e+135	7.584971e-08
204	3.207626e+135	-5.000000e-01	1.950000e-01	2.950087e+135	4.334066e-10
204	3.207626e+135	5.000000e-01	2.000000e-01	6.189150e+131	1.591293e-11
204	3.207626e+135	5.000000e-01	1.950000e-01	6.189150e+131	9.092676e-14
204	3.207626e+135	1.500000e+00	2.000000e-01	-4.681501e+129	-1.203661e-13
204	3.207626e+135	1.500000e+00	1.950000e-01	-4.681501e+129	-6.877741e-16

206	7.931205e+136	-2.000000e+00	2.000000e-01	1.189130e+143	1.222949e-01
206	7.931205e+136	-2.000000e+00	1.950000e-01	1.189130e+143	6.642921e-04
206	7.931205e+136	-1.500000e+00	2.000000e-01	1.704619e+141	1.753099e-03
206	7.931205e+136	-1.500000e+00	1.950000e-01	1.704619e+141	9.522637e-06
206	7.931205e+136	-1.000000e+00	2.000000e-01	1.625154e+139	1.671374e-05
206	7.931205e+136	-1.000000e+00	1.950000e-01	1.625154e+139	9.078716e-08
206	7.931205e+136	-5.000000e-01	2.000000e-01	7.297508e+136	7.505051e-08
206	7.931205e+136	-5.000000e-01	1.950000e-01	7.297508e+136	4.076660e-10
206	7.931205e+136	5.000000e-01	2.000000e-01	1.508078e+133	1.550968e-11
206	7.931205e+136	5.000000e-01	1.950000e-01	1.508078e+133	8.424685e-14
206	7.931205e+136	1.500000e+00	2.000000e-01	-1.129553e+131	-1.161677e-13
206	7.931205e+136	1.500000e+00	1.950000e-01	-1.129553e+131	-6.310102e-16

208	1.961312e+138	-2.000000e+00	2.000000e-01	3.026267e+144	1.244934e-01
208	1.961312e+138	-2.000000e+00	1.950000e-01	3.026267e+144	6.428452e-04
208	1.961312e+138	-1.500000e+00	2.000000e-01	4.297114e+142	1.767730e-03
208	1.961312e+138	-1.500000e+00	1.950000e-01	4.297114e+142	9.128008e-06
208	1.961312e+138	-1.000000e+00	2.000000e-01	4.058077e+140	1.669396e-05
208	1.961312e+138	-1.000000e+00	1.950000e-01	4.058077e+140	8.620242e-08
208	1.961312e+138	-5.000000e-01	2.000000e-01	1.805359e+138	7.426816e-08
208	1.961312e+138	-5.000000e-01	1.950000e-01	1.805359e+138	3.834977e-10
208	1.961312e+138	5.000000e-01	2.000000e-01	3.675615e+134	1.512060e-11
208	1.961312e+138	5.000000e-01	1.950000e-01	3.675615e+134	7.807808e-14
208	1.961312e+138	1.500000e+00	2.000000e-01	-2.726358e+132	-1.121559e-13
208	1.961312e+138	1.500000e+00	1.950000e-01	-2.726358e+132	-5.791380e-16

210	4.850705e+139	-2.000000e+00	2.000000e-01	7.700484e+145	1.267118e-01
210	4.850705e+139	-2.000000e+00	1.950000e-01	7.700484e+145	6.219943e-04
210	4.850705e+139	-1.500000e+00	2.000000e-01	1.083173e+144	1.782366e-03
210	4.850705e+139	-1.500000e+00	1.950000e-01	1.083173e+144	8.749157e-06
210	4.850705e+139	-1.000000e+00	2.000000e-01	1.013343e+142	1.667460e-05
210	4.850705e+139	-1.000000e+00	1.950000e-01	1.013343e+142	8.185116e-08
210	4.850705e+139	-5.000000e-01	2.000000e-01	4.466844e+139	7.350213e-08
210	4.850705e+139	-5.000000e-01	1.950000e-01	4.466844e+139	3.608022e-10
210	4.850705e+139	5.000000e-01	2.000000e-01	8.960814e+135	1.474506e-11
210	4.850705e+139	5.000000e-01	1.950000e-01	8.960814e+135	7.237955e-14
210	4.850705e+139	1.500000e+00	2.000000e-01	-6.582811e+133	-1.083205e-13
210	4.850705e+139	1.500000e+00	1.950000e-01	-6.582811e+133	-5.317161e-16

212	1.199811e+141	-2.000000e+00	2.000000e-01	1.959127e+147	1.289501e-01
212	1.199811e+141	-2.000000e+00	1.950000e-01	1.959127e+147	6.017278e-04
212	1.199811e+141	-1.500000e+00	2.000000e-01	2.730177e+145	1.797007e-03
212	1.199811e+141	-1.500000e+00	1.950000e-01	2.730177e+145	8.385488e-06
212	1.199811e+141	-1.000000e+00	2.000000e-01	2.530478e+143	1.665565e-05
212	1.199811e+141	-1.000000e+00	1.950000e-01	2.530478e+143	7.772133e-08
212	1.199811e+141	-5.000000e-01	2.000000e-01	1.105313e+141	7.275190e-08
212	1.199811e+141	-5.000000e-01	1.950000e-01	1.105313e+141	3.394868e-10
212	1.199811e+141	5.000000e-01	2.000000e-01	2.185113e+137	1.438246e-11
212	1.199811e+141	5.000000e-01	1.950000e-01	2.185113e+137	6.711376e-14
212	1.199811e+141	1.500000e+00	2.000000e-01	-1.589970e+135	-1.046521e-13
212	1.199811e+141	1.500000e+00	1.950000e-01	-1.589970e+135	-4.883448e-16

214	2.968040e+142	-2.000000e+00	2.000000e-01	4.983585e+148	1.312082e-01
214	2.968040e+142	-2.000000e+00	1.950000e-01	4.983585e+148	5.820344e-04
214	2.968040e+142	-1.500000e+00	2.000000e-01	6.881069e+146	1.811653e-03
214	2.968040e+142	-1.500000e+00	1.950000e-01	6.881069e+146	8.036423e-06
214	2.968040e+142	-1.000000e+00	2.000000e-01	6.319146e+144	1.663709e-05
214	2.968040e+142	-1.000000e+00	1.950000e-01	6.319146e+144	7.380151e-08
214	2.968040e+142	-5.000000e-01	2.000000e-01	2.735369e+142	7.201698e-08
214	2.968040e+142	-5.000000e-01	1.950000e-01	2.735369e+142	3.194646e-10
214	2.968040e+142	5.000000e-01	2.000000e-01	5.329756e+138	1.403222e-11
214	2.968040e+142	5.000000e-01	1.950000e-01	5.329756e+138	6.224639e-14
214	2.968040e+142	1.500000e+00	2.000000e-01	-3.841604e+136	-1.011420e-13
214	2.968040e+142	1.500000e+00	1.950000e-01	-3.841604e+136	-4.486621e-16

216	7.343015e+143	-2.000000e+00	2.000000e-01	1.267527e+150	1.334862e-01
216	7.343015e+143	-2.000000e+00	1.950000e-01	1.267527e+150	5.629025e-04
216	7.343015e+143	-1.500000e+00	2.000000e-01	1.734179e+148	1.826303e-03
216	7.343015e+143	-1.500000e+00	1.950000e-01	1.734179e+148	7.701404e-06
216	7.343015e+143	-1.000000e+00	2.000000e-01	1.578060e+146	1.661892e-05
216	7.343015e+143	-1.000000e+00	1.950000e-01	1.578060e+146	7.008090e-08
216	7.343015e+143	-5.000000e-01	2.000000e-01	6.770048e+143	7.129692e-08
216	7.343015e+143	-5.000000e-01	1.950000e-01	6.770048e+143	3.006546e-10
216	7.343015e+143	5.000000e-01	2.000000e-01	1.300306e+140	1.369382e-11
216	7.343015e+143	5.000000e-01	1.950000e-01	1.300306e+140	5.774595e-14
216	7.343015e+143	1.500000e+00	2.000000e-01	-9.284949e+137	-9.778193e-14
