s	(2n-1)!!	0.100000	0.200000	0.300000	0.400000	0.500000	0.600000	0.700000	0.800000	0.900000	1.000000	1.100000	1.200000	1.300000	1.400000	1.500000	1.600000	1.700000	1.800000	1.900000	2.000000	2.100000	2.200000	2.300000	2.400000	2.500000	2.600000	2.700000	2.800000	2.900000	3.000000	3.100000	3.200000	3.300000	3.400000	3.500000	3.600000	3.700000	3.800000	3.900000	4.000000	4.100000	4.200000	4.300000	4.400000	4.500000	4.600000	4.700000	4.800000	4.900000	5.000000	5.100000	5.200000	5.300000	5.400000	5.500000	5.600000	5.700000	5.800000	5.900000	6.000000	6.100000	6.200000	6.300000	6.400000	6.500000	6.600000	6.700000	6.800000	6.900000	7.000000	7.100000	7.200000	7.300000	7.400000	7.500000	7.600000	7.700000	7.800000	7.900000	8.000000	
80	7.977794e+58	4.149600e-76	3.268746e-52	9.092897e-44	2.979748e-32	3.606190e-27	1.429460e-19	1.139803e-13	2.834838e-10	1.385244e-05	6.047425e-03	4.464920e+01	6.943232e+04	1.258558e+07	8.768814e+09	6.028280e+11	2.015882e+14	2.648448e+16	1.343447e+18	1.304928e+20	3.386263e+21	2.289512e+23	8.237960e+24	1.854232e+26	5.801000e+27	8.004938e+28	2.032433e+30	3.299758e+31	4.160076e+32	6.222573e+33	5.440621e+34	7.100099e+35	6.688541e+36	5.436038e+37	4.821385e+38	2.964582e+39	2.381045e+40	1.501277e+41	8.626587e+41	5.163264e+42	2.389974e+43	1.322143e+44	6.096855e+44	2.640273e+45	1.159310e+46	4.235191e+46	1.739386e+47	6.222159e+47	2.126238e+48	7.250851e+48	2.163635e+49	6.952345e+49	2.010583e+50	5.610213e+50	1.547658e+51	3.871142e+51	1.011197e+52	2.436712e+52	5.699731e+52	1.311052e+53	2.804941e+53	6.131393e+53	1.259845e+54	2.522287e+54	4.952006e+54	9.211003e+54	1.723750e+55	3.075907e+55	5.361595e+55	9.155100e+55	1.500988e+56	2.450109e+56	3.855278e+56	5.937386e+56	8.958839e+56	1.310626e+57	1.896475e+57	2.667412e+57	3.678709e+57	4.976272e+57	5.526051e+57	
82	6.462013e+60	6.327486e-78	1.993703e-53	8.665571e-45	5.565680e-33	8.797609e-28	5.448533e-20	6.252278e-14	1.825889e-10	1.186961e-05	5.900013e-03	5.508631e+01	1.051731e+05	2.113752e+07	1.760852e+10	1.322814e+12	5.179278e+14	7.803402e+16	4.298267e+18	4.743200e+20	1.320299e+22	1.003901e+24	3.992979e+25	9.645711e+26	3.327846e+28	4.873246e+29	1.357450e+31	2.383547e+32	3.197084e+33	5.173499e+34	4.765054e+35	6.709596e+36	6.740231e+37	5.787262e+38	5.479981e+39	3.529908e+40	3.022750e+41	2.012693e+42	1.214689e+43	7.687681e+43	3.711340e+44	2.169562e+45	1.049037e+46	4.748070e+46	2.188547e+47	8.308119e+47	3.580717e+48	1.335797e+49	4.751094e+49	1.691165e+50	5.227590e+50	1.753003e+51	5.264011e+51	1.523381e+52	4.366390e+52	1.128318e+53	3.061812e+53	7.633807e+53	1.846175e+54	4.395370e+54	9.691633e+54	2.192329e+55	4.646623e+55	9.591497e+55	1.942692e+56	3.715920e+56	7.172057e+56	1.316577e+57	2.360057e+57	4.145242e+57	6.973988e+57	1.170499e+58	1.889969e+58	2.985884e+58	4.621590e+58	6.923147e+58	1.027023e+59	1.478595e+59	2.086542e+59	2.887293e+59	3.231018e+59	
84	5.363471e+62	9.654028e-80	1.216725e-54	8.263137e-46	1.040185e-33	2.147506e-28	2.077991e-20	3.431961e-14	1.176739e-10	1.017762e-05	5.759614e-03	6.800925e+01	1.594984e+05	3.552355e+07	3.539146e+10	2.904488e+12	1.331719e+15	2.302412e+17	1.376162e+19	1.725832e+21	5.151105e+22	4.405600e+24	1.937980e+26	5.021412e+27	1.911064e+29	2.968727e+30	9.074321e+31	1.723799e+33	2.458933e+34	4.305750e+35	4.176368e+36	6.346373e+37	6.799907e+38	6.166314e+39	6.235025e+40	4.206309e+41	3.841077e+42	2.701258e+43	1.711912e+44	1.145856e+45	5.768204e+45	3.563770e+46	1.806989e+47	8.546994e+47	4.136202e+48	1.631361e+49	7.379519e+49	2.871107e+50	1.062806e+51	3.949257e+51	1.264436e+52	4.425625e+52	1.379983e+53	4.141773e+53	1.233582e+54	3.292934e+54	9.284168e+54	2.395088e+55	5.988744e+55	1.475927e+56	3.353836e+56	7.852157e+56	1.716808e+57	3.653919e+57	7.635927e+57	1.501954e+58	2.990314e+58	5.647568e+58	1.041187e+59	1.881398e+59	3.248241e+59	5.606705e+59	9.291010e+59	1.505991e+60	2.391615e+60	3.668944e+60	5.581368e+60	8.226747e+60	1.188177e+61	1.682391e+61	1.897294e+61	
86	4.558950e+64	1.473759e-81	7.429592e-56	7.883765e-47	1.945111e-34	5.245005e-29	7.929612e-21	1.885053e-14	7.588106e-11	8.732493e-06	5.625740e-03	8.401767e+01	2.421492e+05	5.973736e+07	7.119425e+10	6.381065e+12	3.426711e+15	6.802363e+17	4.408938e+19	6.285584e+21	2.010905e+23	1.934941e+25	9.417947e+26	2.615912e+28	1.098549e+30	1.809669e+31	6.071122e+32	1.248112e+34	1.892616e+35	3.587108e+36	3.662902e+37	6.008046e+38	6.867508e+39	6.575391e+40	7.101168e+41	5.016017e+42	4.885399e+43	3.629172e+44	2.414725e+45	1.709653e+46	8.972269e+46	5.859612e+47	3.115867e+48	1.539977e+49	7.825521e+49	3.206201e+50	1.522454e+51	6.177922e+51	2.379940e+52	9.233132e+52	3.061545e+53	1.118605e+54	3.622108e+54	1.127401e+55	3.489605e+55	9.621823e+55	2.818969e+56	7.524982e+56	1.945363e+57	4.963458e+57	1.162282e+58	2.816820e+58	6.353564e+58	1.394300e+59	3.006740e+59	6.081559e+59	1.249184e+60	2.427435e+60	4.602957e+60	8.558041e+60	1.516322e+61	2.692168e+61	4.579103e+61	7.616153e+61	1.241180e+62	1.950139e+62	3.042941e+62	4.592825e+62	6.790441e+62	9.841007e+62	1.118465e+63	
88	3.966287e+66	2.250993e-83	4.539076e-57	7.525797e-48	3.639225e-35	1.281706e-29	3.027563e-21	1.036014e-14	4.895783e-11	7.497152e-06	5.497947e-03	1.038573e+02	3.680046e+05	1.005148e+08	1.433313e+11	1.402678e+13	8.823627e+15	2.012274e+18	1.413423e+20	2.291355e+22	7.854765e+23	8.504756e+25	4.582456e+27	1.363677e+29	6.320870e+30	1.103804e+32	4.065102e+33	9.047093e+34	1.457759e+36	2.991255e+37	3.214642e+38	5.692488e+39	6.943009e+40	7.016884e+41	8.095355e+42	5.985774e+43	6.219060e+44	4.880734e+45	3.408826e+46	2.553342e+47	1.396680e+48	9.643374e+48	5.378258e+49	2.777143e+50	1.482069e+51	6.306708e+51	3.144086e+52	1.330749e+53	5.334623e+53	2.161031e+54	7.420043e+54	2.830479e+55	9.518125e+55	3.072238e+56	9.883622e+56	2.814630e+57	8.570094e+57	2.367320e+58	6.327457e+58	1.671526e+59	4.033325e+59	1.011978e+60	2.354930e+60	5.328783e+60	1.185914e+61	2.466524e+61	5.227731e+61	1.045301e+62	2.038819e+62	3.900845e+62	7.093060e+62	1.295601e+63	2.262135e+63	3.861151e+63	6.458324e+63	1.039360e+64	1.663868e+64	2.572027e+64	3.893477e+64	5.776667e+64	6.616769e+64	
90	3.529995e+68	3.439863e-85	2.774532e-58	7.187719e-49	6.812301e-36	3.133655e-30	1.156530e-21	5.697091e-15	3.160354e-11	6.440298e-06	5.375829e-03	1.284557e+02	5.598066e+05	1.692216e+08	2.887801e+11	3.084982e+13	2.273558e+16	5.959898e+18	4.533895e+20	8.360255e+22	3.069827e+24	3.740862e+26	2.232322e+28	7.113395e+29	3.640238e+31	6.736518e+32	2.723991e+34	6.565041e+35	1.123575e+37	2.496658e+38	2.822977e+39	5.397788e+40	7.026418e+41	7.493385e+42	9.237185e+43	7.147758e+44	7.923367e+45	6.570268e+46	4.815881e+47	3.816939e+48	2.175739e+49	1.588440e+50	9.292349e+50	5.012398e+51	2.809615e+52	1.241554e+53	6.499157e+53	2.869390e+54	1.196863e+55	5.063224e+55	1.799988e+56	7.169662e+56	2.503904e+57	8.380831e+57	2.802582e+58	8.242235e+58	2.608536e+59	7.456647e+59	2.060564e+60	5.636570e+60	1.401390e+61	3.640695e+61	8.741000e+61	2.039526e+62	4.684751e+62	1.001884e+63	2.191406e+63	4.509065e+63	9.046765e+63	1.781431e+64	3.324340e+64	6.248004e+64	1.119949e+65	1.961917e+65	3.368641e+65	5.553211e+65	9.122431e+65	1.444444e+66	2.239114e+66	3.401783e+66	3.927063e+66	
92	3.212296e+70	5.259181e-87	1.696766e-59	6.868153e-50	1.275820e-36	7.665227e-31	4.420107e-22	3.134535e-15	2.041099e-11	5.535460e-06	5.259017e-03	1.589672e+02	8.523350e+05	2.850441e+08	5.822445e+11	6.788399e+13	5.861917e+16	1.767216e+19	1.455188e+21	3.052871e+23	1.200391e+25	1.646578e+27	1.088713e+29	3.712844e+30	2.098271e+32	4.113569e+33	1.826656e+35	4.768969e+36	8.665583e+37	2.085670e+39	2.480485e+40	5.122232e+41	7.117774e+42	8.007708e+43	1.054934e+45	8.540699e+45	1.010274e+47	8.852923e+47	6.808702e+48	5.710973e+49	3.391691e+50	2.618647e+51	1.606992e+52	9.053950e+52	5.331257e+53	2.446024e+54	1.344658e+55	6.193025e+55	2.687612e+56	1.187479e+57	4.370267e+57	1.817896e+58	6.593810e+58	2.288493e+59	7.955662e+59	2.416021e+60	7.948675e+60	2.351448e+61	6.717995e+61	1.903078e+62	4.874885e+62	1.311481e+63	3.248842e+63	7.816617e+63	1.853329e+64	4.075357e+64	9.200411e+64	1.948192e+65	4.020927e+65	8.149815e+65	1.560793e+66	3.018880e+66	5.555836e+66	9.989684e+66	1.760997e+67	2.973808e+67	5.013890e+67	8.133072e+67	1.291233e+68	2.009136e+68	2.337578e+68	
94	2.987435e+72	8.044443e-89	1.038139e-60	6.565838e-51	2.390488e-37	1.875861e-31	1.690099e-22	1.725493e-15	1.318857e-11	4.760224e-06	5.147173e-03	1.968282e+02	1.298810e+06	4.803839e+08	1.174731e+12	1.494488e+14	1.512288e+17	5.245851e+19	4.673091e+21	1.115686e+24	4.696234e+25	7.252369e+27	5.315582e+29	1.939049e+31	1.210477e+33	2.513221e+34	1.225775e+36	3.467818e+37	6.687446e+38	1.743806e+40	2.180763e+41	4.864275e+42	7.217146e+43	8.562908e+44	1.205807e+46	1.021123e+47	1.289133e+48	1.193940e+49	9.632866e+49	8.552200e+50	5.290662e+51	4.320466e+52	2.781578e+53	1.636661e+54	1.012510e+55	4.822481e+55	2.784453e+56	1.337882e+57	6.040191e+57	2.787640e+58	1.061942e+59	4.613696e+59	1.738144e+60	6.254880e+60	2.260716e+61	7.088650e+61	2.424671e+62	7.423444e+62	2.192607e+63	6.432918e+63	1.697647e+64	4.730100e+64	1.209054e+65	2.999575e+65	7.341965e+65	1.659926e+66	3.868321e+66	8.430072e+66	1.789897e+67	3.734586e+67	7.340026e+67	1.461254e+68	2.761270e+68	5.096382e+68	9.224842e+68	1.595858e+69	2.762027e+69	4.590367e+69	7.464923e+69	1.189819e+70	1.395188e+70	
96	2.838063e+74	1.231024e-90	6.354505e-62	6.279618e-52	4.481023e-38	4.592720e-32	6.465259e-23	9.503025e-16	8.525654e-12	4.095581e-06	5.039986e-03	2.438273e+02	1.980708e+06	8.099811e+08	2.371648e+12	3.291689e+14	3.903714e+17	1.558814e+20	1.501467e+22	4.080411e+24	1.838169e+26	3.196328e+28	2.598076e+30	1.013239e+32	6.988743e+33	1.536248e+35	8.231043e+36	2.524175e+38	5.163898e+39	1.459160e+41	1.918281e+42	4.622522e+43	7.324630e+44	9.162300e+45	1.379379e+47	1.221550e+48	1.646157e+49	1.611600e+50	1.363752e+51	1.281751e+52	8.257990e+52	7.133726e+53	4.818852e+54	2.960684e+55	1.924599e+56	9.514352e+56	5.770643e+57	2.892798e+58	1.358559e+59	6.549999e+59	2.582434e+60	1.171975e+61	4.586126e+61	1.711092e+62	6.430502e+62	2.081662e+63	7.403661e+63	2.346005e+64	7.163462e+64	2.176915e+65	5.918056e+65	1.707965e+66	4.504854e+66	1.152439e+67	2.912263e+67	6.769391e+67	1.628655e+68	3.652951e+68	7.979113e+68	1.713983e+69	3.457105e+69	7.084797e+69	1.374739e+70	2.604658e+70	4.841624e+70	8.580627e+70	1.524737e+71	2.596564e+71	4.325656e+71	7.063634e+71	8.347798e+71	
98	2.752921e+76	1.884611e-92	3.891283e-63	6.008434e-53	8.403363e-39	1.124928e-32	2.474266e-23	5.236116e-16	5.513738e-12	3.525395e-06	4.937171e-03	3.021915e+02	3.022833e+06	1.366350e+09	4.791004e+12	7.253341e+14	1.008227e+18	4.636639e+20	4.826625e+22	1.493409e+25	7.198149e+26	1.409562e+29	1.271159e+31	5.297435e+32	4.038084e+34	9.395094e+35	5.530651e+37	1.839084e+39	3.989688e+40	1.221929e+42	1.688252e+43	4.395713e+44	7.440346e+45	9.809480e+46	1.579171e+48	1.462116e+49	2.103520e+50	2.177207e+51	1.931929e+52	1.922533e+53	1.289723e+54	1.178746e+55	8.355212e+55	5.359486e+56	3.661310e+57	1.878330e+58	1.196874e+59	6.260197e+59	3.057968e+60	1.540359e+61	6.284573e+61	2.979601e+62	1.211151e+63	4.684822e+63	1.830849e+64	6.118147e+64	2.262837e+65	7.421354e+65	2.342619e+66	7.374487e+66	2.065063e+67	6.173904e+67	1.680372e+68	4.432646e+68	1.156579e+69	2.763849e+69	6.865793e+69	1.585009e+70	3.561767e+70	7.877657e+70	1.630590e+71	3.440353e+71	6.855394e+71	1.333409e+72	2.545638e+72	4.621942e+72	8.433526e+72	1.471763e+73	2.511929e+73	4.203085e+73	5.006084e+73	
100	2.725392e+78	2.886385e-94	2.383864e-64	5.751313e-54	1.576547e-39	2.756498e-33	9.472962e-24	2.886329e-16	3.567345e-12	3.035948e-06	4.838466e-03	3.746950e+02	4.616437e+06	2.305905e+09	9.683970e+12	1.598978e+15	2.605340e+18	1.380453e+21	1.552310e+23	5.469554e+25	2.819992e+27	6.219665e+29	6.225575e+31	2.771022e+33	2.334917e+35	5.748324e+36	3.718463e+38	1.341189e+40	3.084137e+41	1.024035e+43	1.486532e+44	4.182705e+45	7.564444e+46	1.050835e+48	1.809265e+49	1.750971e+50	2.689748e+51	2.943732e+52	2.738484e+53	2.885862e+54	2.015414e+55	1.949074e+56	1.449842e+57	9.708196e+57	6.970669e+58	3.710521e+59	2.484262e+60	1.355855e+61	6.888090e+61	3.625458e+62	1.530468e+63	7.581432e+63	3.201295e+64	1.283688e+65	5.217349e+65	1.799587e+66	6.922333e+66	2.349889e+67	7.667866e+67	2.500666e+68	7.212504e+68	2.234021e+69	6.274701e+69	1.706737e+70	4.598509e+70	1.129671e+71	2.897844e+71	6.885899e+71	1.591931e+72	3.625567e+72	7.701119e+72	1.673050e+73	3.423732e+73	6.836758e+73	1.340675e+74	2.493760e+74	4.673158e+74	8.357951e+74	1.461578e+75	2.506264e+75	3.008397e+75	
102	2.752646e+80	4.422391e-96	1.460968e-65	5.507359e-55	2.958911e-40	6.757121e-34	3.628249e-24	1.591706e-16	2.308966e-12	2.615571e-06	4.743630e-03	4.647939e+02	7.054734e+06	3.893182e+09	1.958475e+13	3.526345e+15	6.735746e+18	4.113673e+21	4.994725e+23	2.004517e+26	1.105245e+28	2.745925e+30	3.051932e+32	1.450192e+34	1.351060e+36	3.518628e+37	2.501528e+39	9.789787e+40	2.385349e+42	8.588109e+43	1.309526e+45	3.982462e+46	7.697094e+47	1.126315e+49	2.074392e+50	2.097939e+51	3.441552e+52	3.983296e+53	3.884021e+54	4.335076e+55	3.151133e+56	3.224991e+57	2.517801e+58	1.759647e+59	1.328131e+60	7.334243e+60	5.160092e+61	2.938874e+62	1.552606e+63	8.539828e+63	3.729577e+64	1.930552e+65	8.468622e+65	3.520104e+66	1.488057e+67	5.297257e+67	2.119458e+68	7.447358e+68	2.512007e+69	8.487735e+69	2.521244e+70	8.091664e+70	2.345416e+71	6.578138e+71	1.830327e+72	4.622047e+72	1.224480e+73	2.995020e+73	7.123563e+73	1.670737e+74	3.641685e+74	8.147146e+74	1.712303e+75	3.510484e+75	7.071702e+75	1.347594e+76	2.593848e+76	4.754746e+76	8.519895e+76	1.497399e+77	1.811400e+77	
104	2.835225e+82	6.778348e-98	8.957024e-67	5.275745e-56	5.555473e-41	1.657030e-34	1.390188e-24	8.781171e-17	1.495052e-12	2.254321e-06	4.652439e-03	5.767955e+02	1.078745e+07	6.575737e+09	3.962860e+13	7.779967e+15	1.742259e+19	1.226898e+22	1.607809e+24	7.350875e+26	4.333571e+28	1.212940e+31	1.497515e+33	7.593008e+34	7.822984e+36	2.154714e+38	1.683804e+40	7.152200e+41	1.845799e+43	7.207465e+44	1.154113e+46	3.794039e+47	7.838493e+48	1.207848e+50	2.380039e+51	2.514863e+52	4.406198e+53	5.394146e+54	5.511813e+55	6.516669e+56	4.929393e+57	5.339599e+58	4.375716e+59	3.191335e+60	2.532347e+61	1.450512e+62	1.072544e+63	6.374977e+63	3.501927e+64	2.013106e+65	9.094273e+65	4.919644e+66	2.242047e+67	9.659738e+67	4.247612e+68	1.560407e+69	6.494603e+69	2.362274e+70	8.236100e+70	2.883503e+71	8.820624e+71	2.933524e+72	8.775332e+72	2.537747e+73	7.292660e+73	1.892935e+74	5.179566e+74	1.304129e+75	3.191203e+75	7.708353e+75	1.724077e+76	3.972436e+76	8.575059e+76	1.804983e+77	3.735558e+77	7.292764e+77	1.441992e+78	2.709371e+78	4.974938e+78	8.962730e+78	1.092633e+79	
106	2.976987e+84	1.039318e-99	5.493443e-68	5.055709e-57	1.043442e-41	4.064968e-35	5.328551e-25	4.846265e-17	9.684015e-13	1.943724e-06	4.564688e-03	7.160684e+02	1.650463e+07	1.111101e+10	8.022579e+13	1.717097e+16	4.508545e+19	3.662179e+22	5.177733e+24	2.697290e+27	1.699819e+29	5.360541e+31	7.354512e+33	3.977373e+35	4.532660e+37	1.320027e+39	1.133998e+41	5.229717e+42	1.428969e+44	6.052835e+45	1.017581e+47	3.616578e+48	7.988861e+49	1.295931e+51	2.732570e+52	3.016023e+53	5.644560e+54	7.310200e+55	7.825982e+56	9.802836e+57	7.714974e+58	8.846223e+59	7.610160e+60	5.791190e+61	4.831814e+62	2.870263e+63	2.230789e+64	1.383868e+65	7.903572e+65	4.749003e+66	2.218893e+67	1.254567e+68	5.940295e+68	2.652615e+69	1.213420e+70	4.599580e+70	1.991679e+71	7.499200e+71	2.702459e+72	9.804453e+72	3.088309e+73	1.064444e+74	3.286276e+74	9.798982e+74	2.908479e+75	7.759472e+75	2.193184e+76	5.684565e+76	1.431092e+77	3.560469e+77	8.171201e+77	1.939235e+78	4.299671e+78	9.292484e+78	1.975964e+79	3.951956e+79	8.028244e+79	1.546237e+80	2.909591e+80	5.373799e+80	6.601757e+80	
108	3.185376e+86	1.594133e-101	3.370369e-69	4.846546e-58	1.960505e-42	9.975540e-36	2.043138e-25	2.675594e-17	6.274926e-13	1.676547e-06	4.480185e-03	8.893061e+02	2.526548e+07	1.878126e+10	1.624889e+14	3.791141e+16	1.167207e+20	1.093972e+23	1.668090e+25	9.902935e+27	6.669951e+29	2.370215e+32	3.615006e+34	2.084324e+36	2.627881e+38	8.089952e+39	7.641139e+41	3.827174e+43	1.106774e+45	5.086464e+46	8.975704e+47	3.449294e+49	8.148441e+50	1.391108e+52	3.139368e+53	3.618640e+54	7.235072e+55	9.914102e+56	1.111745e+58	1.475586e+59	1.208039e+60	1.466445e+61	1.324481e+62	1.051481e+63	9.225514e+63	5.682587e+64	4.642758e+65	3.006203e+66	1.784837e+67	1.121100e+68	5.416926e+68	3.201470e+69	1.575035e+70	7.289011e+70	3.468996e+71	1.356680e+72	6.112372e+72	2.382545e+73	8.873950e+73	3.336443e+74	1.082085e+75	3.865616e+75	1.231750e+76	3.786873e+76	1.161042e+77	3.183479e+77	9.295513e+77	2.480309e+78	6.424090e+78	1.646335e+79	3.876698e+79	9.477549e+79	2.158457e+80	4.789712e+80	1.046548e+81	2.144280e+81	4.475874e+81	8.837059e+81	1.704202e+82	3.227098e+82	3.995030e+82	
110	3.472060e+88	2.445946e-103	2.068505e-70	4.647605e-59	3.684804e-43	2.448852e-36	7.836704e-26	1.477696e-17	4.067337e-13	1.446613e-06	4.398754e-03	1.104855e+03	3.869642e+07	3.175795e+10	3.292517e+14	8.373309e+16	3.023010e+20	3.270331e+23	5.376096e+25	3.637784e+28	2.618180e+30	1.048499e+33	1.778374e+35	1.092731e+37	1.524471e+39	4.959896e+40	5.151341e+42	2.803040e+44	8.575993e+45	4.277047e+47	7.920272e+48	3.291471e+50	8.317500e+51	1.493964e+53	3.609005e+54	4.343492e+55	9.278826e+56	1.345509e+58	1.580102e+59	2.222566e+60	1.892448e+61	2.432328e+62	2.306727e+63	1.910133e+64	1.762602e+65	1.125602e+66	9.668447e+66	6.534912e+67	4.032936e+68	2.648385e+69	1.323141e+70	8.174998e+70	4.179069e+71	2.004175e+72	9.924535e+72	4.004075e+73	1.877196e+74	7.575216e+74	2.915950e+75	1.136281e+76	3.794073e+76	1.404948e+77	4.620635e+77	1.464634e+78	4.638872e+78	1.307149e+79	3.943367e+79	1.083239e+80	2.886442e+80	7.620267e+80	1.841023e+81	4.636885e+81	1.084759e+82	2.471584e+82	5.549622e+82	1.164840e+83	2.498607e+83	5.057371e+83	9.995715e+83	1.940833e+84	2.421088e+84	
112	3.853986e+90	3.754140e-105	1.269922e-71	4.458279e-60	6.927909e-44	6.013543e-37	3.006847e-26	8.163865e-18	2.637271e-13	1.248643e-06	4.320229e-03	1.373128e+03	5.929572e+07	5.371930e+10	6.674488e+14	1.849997e+17	7.832555e+20	9.783199e+23	1.733308e+26	1.337014e+29	1.028081e+31	4.640249e+33	8.755535e+35	5.731043e+37	8.848786e+39	3.041981e+41	3.474484e+43	2.054572e+45	6.648024e+46	3.598599e+48	6.991607e+49	3.142453e+51	8.496329e+52	1.605140e+54	4.151431e+55	5.215648e+56	1.190616e+58	1.827347e+59	2.246827e+60	3.349753e+61	2.965895e+62	4.036623e+63	4.020098e+64	3.471723e+65	3.369701e+66	2.230637e+67	2.014608e+68	1.421508e+69	9.117622e+69	6.260396e+70	3.233596e+71	2.088802e+72	1.109597e+73	5.513955e+73	2.841304e+74	1.182443e+75	5.769065e+75	2.410257e+76	9.588137e+76	3.872712e+77	1.331185e+78	5.110126e+78	1.734705e+79	5.669027e+79	1.854991e+80	5.371347e+80	1.674313e+81	4.735141e+81	1.298074e+82	3.530535e+82	8.750918e+82	2.270890e+83	5.457308e+83	1.276737e+84	2.946203e+84	6.334822e+84	1.396522e+85	2.897958e+85	5.870461e+85	1.168879e+86	1.469230e+86	
114	4.355004e+92	5.763815e-107	7.798904e-73	4.278008e-61	1.302946e-44	1.477185e-37	1.154054e-26	4.511770e-18	1.710556e-13	1.078122e-06	4.244459e-03	1.707111e+03	9.090211e+07	9.089767e+10	1.353583e+15	4.088708e+17	2.030171e+21	2.928592e+24	5.590360e+26	4.916450e+29	4.038323e+31	2.054469e+34	4.313952e+36	3.006904e+38	5.139127e+40	1.866345e+42	2.344555e+44	1.507108e+46	5.155565e+47	3.029529e+49	6.174091e+50	3.001638e+52	8.685242e+53	1.725325e+55	4.778202e+56	6.265366e+57	1.528520e+59	2.483414e+60	3.196327e+61	5.051612e+62	4.650169e+63	6.702622e+64	7.010665e+65	6.313020e+66	6.446039e+67	4.422519e+68	4.200181e+69	3.094131e+70	2.062384e+71	1.480800e+72	7.906453e+72	5.340323e+73	2.948063e+74	1.517890e+75	8.139823e+75	3.493817e+76	1.774128e+77	7.674218e+77	3.154760e+78	1.320864e+79	4.673533e+79	1.860021e+80	6.517474e+80	2.195854e+81	7.423682e+81	2.208812e+82	7.114817e+82	2.071632e+83	5.842542e+83	1.637225e+84	4.163165e+84	1.113223e+85	2.748242e+85	6.601799e+85	1.565776e+86	3.448719e+86	7.814411e+86	1.662561e+87	3.451928e+87	7.048868e+87	8.927300e+87	
116	5.008255e+94	8.851993e-109	4.790950e-74	4.106270e-62	2.451222e-45	3.629704e-38	4.430712e-27	2.494210e-18	1.109821e-13	9.311839e-07	4.171300e-03	2.123011e+03	1.394159e+08	1.538560e+11	2.746130e+15	9.039359e+17	5.264053e+21	8.772264e+24	1.803653e+27	1.808732e+30	1.586774e+32	9.099881e+34	2.127103e+37	1.578210e+39	2.986255e+41	1.145443e+43	1.582788e+45	1.106342e+47	3.999715e+48	2.551880e+50	5.454090e+51	2.868475e+53	8.884577e+54	1.855273e+56	5.502742e+57	7.529168e+58	1.963282e+60	3.377252e+61	4.549068e+62	7.622513e+63	7.293832e+64	1.113509e+66	1.223366e+67	1.148502e+68	1.233815e+69	8.772010e+69	8.761528e+70	6.739056e+71	4.667410e+72	3.504738e+73	1.934127e+74	1.366118e+75	7.837633e+75	4.180773e+76	2.333411e+77	1.032883e+78	5.459295e+78	2.445097e+79	1.038637e+80	4.508189e+80	1.641776e+81	6.774933e+81	2.450469e+82	8.511358e+82	2.973240e+83	9.089418e+83	3.025738e+84	9.070820e+84	2.631790e+85	7.598970e+85	1.982207e+86	5.462146e+86	1.385290e+87	3.416912e+87	8.329890e+87	1.879361e+88	4.377395e+88	9.548864e+88	2.032128e+89	4.256030e+89	5.430849e+89	
118	5.859658e+96	1.359875e-110	2.943993e-75	3.942580e-63	4.612816e-46	8.921441e-39	1.701565e-27	1.379270e-18	7.202728e-14	8.045182e-07	4.100620e-03	2.641055e+03	2.139087e+08	2.605016e+11	5.573384e+15	1.999037e+18	1.365401e+22	2.629215e+25	5.821163e+27	6.657252e+30	6.236844e+32	4.032205e+35	1.049568e+38	8.286359e+39	1.736151e+42	7.032272e+43	1.068982e+46	8.127299e+47	3.104163e+49	2.150703e+51	4.819691e+52	2.742457e+54	9.094697e+55	1.995800e+57	6.340652e+58	9.051152e+59	2.522896e+61	4.595757e+62	6.477033e+63	1.150825e+65	1.144485e+66	1.850790e+67	2.136098e+68	2.090360e+69	2.362951e+70	1.740643e+71	1.828596e+72	1.468666e+73	1.056799e+74	8.299848e+74	4.733548e+75	3.496634e+76	2.084974e+77	1.152131e+78	6.693239e+78	3.055080e+79	1.680929e+80	7.795400e+80	3.421493e+81	1.539697e+82	5.770747e+82	2.469338e+83	9.219821e+83	3.301269e+84	1.191679e+85	3.742831e+85	1.287727e+86	3.974831e+86	1.186399e+87	3.529894e+87	9.445199e+87	2.682375e+88	6.989009e+88	1.770085e+89	4.435769e+89	1.025102e+90	2.454599e+90	5.490195e+90	1.197598e+91	2.572733e+91	3.307510e+91	
