RealType	NoiseType	Noise	Signal	Order	Freq	Test	UncertaintyMean	UncertaintyDev	UncertaintyMin	UncertaintyMax	ErrorMean	ErrorDev	ErrorMin	ErrorMax	-3.0	-2.8	-2.6	-2.4	-2.2	-2.0	-1.8	-1.6	-1.4	-1.2	-1.0	-0.8	-0.6	-0.4	-0.2	0.0	0.2	0.4	0.6	0.8	1.0	1.2	1.4	1.6	1.8	2.0	2.2	2.4	2.6	2.8	3.0
Var	Gaussian	1.0e-01	Cos	15	2	Backward	1.000e-01	0.000e+00	1.000e-01	1.000e-01	5.607e-03	9.866e-01	-3.099e+00	3.092e+00	0.000658	0.00135	0.00242	0.00469	0.00685	0.0106	0.0162	0.0223	0.0299	0.0382	0.0491	0.0574	0.0660	0.0735	0.0780	0.0806	0.0784	0.0749	0.0671	0.0583	0.0472	0.0402	0.0296	0.0224	0.0159	0.0110	0.00713	0.00439	0.00265	0.00174	0.00110
Var	Gaussian	1.0e-01	Cos	15	2	Roundtrip	5.524e-04	0.000e+00	5.524e-04	5.524e-04	-1.539e-03	9.934e-01	-3.098e+00	3.097e+00	0.000886	0.00165	0.00266	0.00440	0.00749	0.0116	0.0153	0.0231	0.0300	0.0392	0.0492	0.0587	0.0662	0.0743	0.0753	0.0795	0.0781	0.0724	0.0665	0.0586	0.0488	0.0392	0.0303	0.0228	0.0166	0.0107	0.00651	0.00491	0.00271	0.00148	0.000810
Var	Uniform	1.0e-01	Sin	15	2	Forward	1.810e+01	0.000e+00	1.810e+01	1.810e+01	4.183e-03	9.895e-01	-3.097e+00	3.098e+00	0.000841	0.00162	0.00272	0.00498	0.00693	0.0105	0.0155	0.0222	0.0303	0.0376	0.0488	0.0566	0.0688	0.0743	0.0786	0.0782	0.0784	0.0737	0.0648	0.0587	0.0501	0.0400	0.0304	0.0223	0.0151	0.0111	0.00758	0.00431	0.00266	0.00145	0.00105
Var	Uniform	1.0e-01	Sin	15	2	Backward	1.000e-01	0.000e+00	1.000e-01	1.000e-01	4.393e-04	9.994e-01	-1.732e+00	1.732e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00916	0.0576	0.0570	0.0590	0.0574	0.0567	0.0575	0.0576	0.0592	0.0578	0.0583	0.0573	0.0580	0.0585	0.0567	0.0581	0.0565	0.0579	0.00981	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-01	Sin	15	2	Roundtrip	5.524e-04	0.000e+00	5.524e-04	5.524e-04	-2.084e-03	9.895e-01	-3.095e+00	3.099e+00	0.000795	0.00138	0.00287	0.00473	0.00653	0.0106	0.0161	0.0223	0.0304	0.0387	0.0492	0.0590	0.0682	0.0748	0.0782	0.0803	0.0767	0.0729	0.0653	0.0582	0.0473	0.0384	0.0311	0.0215	0.0162	0.0112	0.00740	0.00460	0.00277	0.00164	0.000826
Var	Uniform	1.0e-01	Cos	15	2	Forward	1.810e+01	0.000e+00	1.810e+01	1.810e+01	5.851e-04	9.906e-01	-3.099e+00	3.093e+00	0.000810	0.00159	0.00303	0.00439	0.00705	0.0106	0.0159	0.0224	0.0291	0.0397	0.0507	0.0564	0.0667	0.0720	0.0815	0.0791	0.0775	0.0736	0.0655	0.0584	0.0475	0.0394	0.0306	0.0229	0.0154	0.0113	0.00709	0.00478	0.00257	0.00156	0.000978
Var	Uniform	1.0e-01	Cos	15	2	Backward	1.000e-01	0.000e+00	1.000e-01	1.000e-01	-5.081e-04	1.000e+00	-1.732e+00	1.732e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00931	0.0569	0.0590	0.0582	0.0580	0.0570	0.0575	0.0573	0.0580	0.0567	0.0579	0.0577	0.0595	0.0570	0.0579	0.0565	0.0588	0.0575	0.00920	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-01	Cos	15	2	Roundtrip	5.524e-04	0.000e+00	5.524e-04	5.524e-04	3.599e-03	9.935e-01	-3.082e+00	3.074e+00	0.000856	0.00156	0.00249	0.00472	0.00680	0.0105	0.0165	0.0226	0.0306	0.0403	0.0480	0.0582	0.0664	0.0722	0.0777	0.0793	0.0770	0.0750	0.0640	0.0591	0.0487	0.0403	0.0298	0.0229	0.0157	0.0111	0.00749	0.00466	0.00281	0.00185	0.000841
Var	Gaussian	0.0e+00	Sin	15	3	Forward	1.404e-14	1.344e-14	0.000e+00	7.426e-13	-1.023e-03	4.979e-01	-3.065e+00	3.065e+00	0.000229	0.000367	0.000229	0.000550	0.000871	0.00170	0.00281	0.00414	0.00709	0.0110	0.0156	0.0232	0.0358	0.0520	0.0622	0.567	0.0627	0.0475	0.0367	0.0234	0.0163	0.0110	0.00660	0.00451	0.00238	0.00157	0.000871	0.000642	0.000352	0.000428	0.000199
Var	Gaussian	0.0e+00	Sin	15	3	Backward	1.592e-16	8.169e-18	1.025e-16	2.871e-16	2.261e-16	1.020e+00	-3.098e+00	3.098e+00	0.000339	0.00625	0.00548	0.000956	0.00668	0.0220	0.00895	0.00669	0.0558	0.0234	0.0364	0.0546	0.0897	0.0762	0.0346	0.144	0.0346	0.0762	0.0897	0.0546	0.0364	0.0234	0.0558	0.00669	0.00895	0.0220	0.00668	0.000956	0.00548	0.00625	0.000339
Var	Gaussian	0.0e+00	Sin	15	3	Roundtrip	1.337e-16	1.126e-17	0.000e+00	2.794e-16	1.385e-16	9.453e-01	-3.097e+00	3.097e+00	0.000336	0.000245	0.00144	0.00639	0.00483	0.00382	0.0117	0.0390	0.0244	0.0269	0.0273	0.123	0.0324	0.0782	0.0342	0.172	0.0342	0.0782	0.0324	0.123	0.0273	0.0269	0.0244	0.0390	0.0117	0.00382	0.00483	0.00639	0.00144	0.000245	0.000336
Var	Gaussian	0.0e+00	Cos	15	3	Forward	1.404e-14	1.344e-14	0.000e+00	7.425e-13	2.839e-03	4.980e-01	-3.065e+00	3.046e+00	0.000168	0.000428	0.000275	0.000566	0.00104	0.00174	0.00232	0.00428	0.00660	0.0112	0.0157	0.0233	0.0349	0.0494	0.0626	0.567	0.0622	0.0502	0.0376	0.0233	0.0162	0.0107	0.00706	0.00443	0.00287	0.00153	0.000703	0.000627	0.000306	0.000367	0.000260
Var	Gaussian	0.0e+00	Cos	15	3	Backward	1.592e-16	8.169e-18	1.025e-16	2.871e-16	9.158e-17	1.020e+00	-3.098e+00	3.098e+00	0.000339	0.00625	0.00548	0.000956	0.00669	0.0219	0.00895	0.00669	0.0558	0.0234	0.0364	0.0546	0.0897	0.0762	0.0346	0.144	0.0346	0.0762	0.0897	0.0546	0.0364	0.0234	0.0558	0.00669	0.00895	0.0219	0.00669	0.000956	0.00548	0.00625	0.000339
Var	Gaussian	0.0e+00	Cos	15	3	Roundtrip	1.337e-16	1.126e-17	0.000e+00	2.794e-16	-2.496e-16	9.453e-01	-3.097e+00	3.097e+00	0.000336	0.000245	0.00144	0.00639	0.00483	0.00382	0.0117	0.0390	0.0244	0.0269	0.0273	0.123	0.0324	0.0782	0.0342	0.172	0.0342	0.0782	0.0324	0.123	0.0273	0.0269	0.0244	0.0390	0.0117	0.00382	0.00483	0.00639	0.00144	0.000245	0.000336
Var	Uniform	0.0e+00	Sin	15	3	Forward	1.404e-14	1.344e-14	0.000e+00	7.426e-13	-1.023e-03	4.979e-01	-3.065e+00	3.065e+00	0.000229	0.000367	0.000229	0.000550	0.000871	0.00170	0.00281	0.00414	0.00709	0.0110	0.0156	0.0232	0.0358	0.0520	0.0622	0.567	0.0627	0.0475	0.0367	0.0234	0.0163	0.0110	0.00660	0.00451	0.00238	0.00157	0.000871	0.000642	0.000352	0.000428	0.000199
Var	Uniform	0.0e+00	Sin	15	3	Backward	1.592e-16	8.169e-18	1.025e-16	2.871e-16	2.261e-16	1.020e+00	-3.098e+00	3.098e+00	0.000339	0.00625	0.00548	0.000956	0.00668	0.0220	0.00895	0.00669	0.0558	0.0234	0.0364	0.0546	0.0897	0.0762	0.0346	0.144	0.0346	0.0762	0.0897	0.0546	0.0364	0.0234	0.0558	0.00669	0.00895	0.0220	0.00668	0.000956	0.00548	0.00625	0.000339
Var	Uniform	0.0e+00	Sin	15	3	Roundtrip	1.337e-16	1.126e-17	0.000e+00	2.794e-16	1.385e-16	9.453e-01	-3.097e+00	3.097e+00	0.000336	0.000245	0.00144	0.00639	0.00483	0.00382	0.0117	0.0390	0.0244	0.0269	0.0273	0.123	0.0324	0.0782	0.0342	0.172	0.0342	0.0782	0.0324	0.123	0.0273	0.0269	0.0244	0.0390	0.0117	0.00382	0.00483	0.00639	0.00144	0.000245	0.000336
Var	Uniform	0.0e+00	Cos	15	3	Forward	1.404e-14	1.344e-14	0.000e+00	7.425e-13	2.839e-03	4.980e-01	-3.065e+00	3.046e+00	0.000168	0.000428	0.000275	0.000566	0.00104	0.00174	0.00232	0.00428	0.00660	0.0112	0.0157	0.0233	0.0349	0.0494	0.0626	0.567	0.0622	0.0502	0.0376	0.0233	0.0162	0.0107	0.00706	0.00443	0.00287	0.00153	0.000703	0.000627	0.000306	0.000367	0.000260
Var	Uniform	0.0e+00	Cos	15	3	Backward	1.592e-16	8.169e-18	1.025e-16	2.871e-16	9.158e-17	1.020e+00	-3.098e+00	3.098e+00	0.000339	0.00625	0.00548	0.000956	0.00669	0.0219	0.00895	0.00669	0.0558	0.0234	0.0364	0.0546	0.0897	0.0762	0.0346	0.144	0.0346	0.0762	0.0897	0.0546	0.0364	0.0234	0.0558	0.00669	0.00895	0.0219	0.00669	0.000956	0.00548	0.00625	0.000339
Var	Uniform	0.0e+00	Cos	15	3	Roundtrip	1.337e-16	1.126e-17	0.000e+00	2.794e-16	-2.496e-16	9.453e-01	-3.097e+00	3.097e+00	0.000336	0.000245	0.00144	0.00639	0.00483	0.00382	0.0117	0.0390	0.0244	0.0269	0.0273	0.123	0.0324	0.0782	0.0342	0.172	0.0342	0.0782	0.0324	0.123	0.0273	0.0269	0.0244	0.0390	0.0117	0.00382	0.00483	0.00639	0.00144	0.000245	0.000336
Var	Gaussian	1.0e-06	Sin	15	3	Forward	1.810e-04	2.943e-10	1.810e-04	1.810e-04	2.288e-03	9.886e-01	-3.098e+00	3.092e+00	0.000917	0.00153	0.00268	0.00479	0.00714	0.0107	0.0162	0.0218	0.0297	0.0382	0.0481	0.0579	0.0682	0.0731	0.0781	0.0796	0.0778	0.0735	0.0684	0.0583	0.0486	0.0393	0.0297	0.0217	0.0157	0.0110	0.00748	0.00485	0.00258	0.00153	0.000826
Var	Gaussian	1.0e-06	Sin	15	3	Backward	1.000e-06	0.000e+00	1.000e-06	1.000e-06	-4.136e-03	9.900e-01	-3.099e+00	3.095e+00	0.000948	0.00156	0.00263	0.00474	0.00761	0.0111	0.0165	0.0233	0.0309	0.0373	0.0492	0.0559	0.0657	0.0732	0.0776	0.0809	0.0805	0.0730	0.0675	0.0568	0.0491	0.0393	0.0303	0.0219	0.0157	0.0112	0.00670	0.00394	0.00252	0.00147	0.00101
Var	Gaussian	1.0e-06	Sin	15	3	Roundtrip	5.524e-09	8.980e-15	5.524e-09	5.524e-09	4.706e-03	9.912e-01	-3.098e+00	3.099e+00	0.000978	0.00154	0.00283	0.00445	0.00745	0.00991	0.0155	0.0229	0.0306	0.0376	0.0475	0.0584	0.0677	0.0737	0.0784	0.0797	0.0770	0.0738	0.0664	0.0586	0.0474	0.0394	0.0314	0.0232	0.0161	0.0102	0.00757	0.00437	0.00271	0.00167	0.00104
Var	Gaussian	1.0e-06	Cos	15	3	Forward	1.810e-04	2.943e-10	1.810e-04	1.810e-04	-1.024e-03	9.858e-01	-3.097e+00	3.098e+00	0.000917	0.00153	0.00265	0.00427	0.00746	0.0106	0.0158	0.0228	0.0292	0.0390	0.0482	0.0592	0.0657	0.0756	0.0769	0.0810	0.0767	0.0738	0.0680	0.0589	0.0495	0.0369	0.0302	0.0220	0.0160	0.0107	0.00719	0.00445	0.00245	0.00150	0.000856
Var	Gaussian	1.0e-06	Cos	15	3	Backward	1.000e-06	0.000e+00	1.000e-06	1.000e-06	3.625e-04	9.872e-01	-3.098e+00	3.099e+00	0.000795	0.00130	0.00269	0.00512	0.00676	0.0101	0.0161	0.0225	0.0293	0.0391	0.0491	0.0571	0.0673	0.0749	0.0797	0.0783	0.0784	0.0742	0.0672	0.0578	0.0485	0.0369	0.0312	0.0219	0.0159	0.0105	0.00717	0.00434	0.00300	0.00173	0.00101
Var	Gaussian	1.0e-06	Cos	15	3	Roundtrip	5.524e-09	8.980e-15	5.524e-09	5.524e-09	2.796e-03	9.911e-01	-3.096e+00	3.092e+00	0.000902	0.00161	0.00281	0.00436	0.00729	0.0110	0.0153	0.0213	0.0309	0.0400	0.0482	0.0568	0.0672	0.0732	0.0785	0.0789	0.0795	0.0741	0.0659	0.0584	0.0482	0.0387	0.0301	0.0227	0.0155	0.0117	0.00745	0.00440	0.00286	0.00154	0.000902
Var	Uniform	1.0e-06	Sin	15	3	Forward	1.810e-04	2.943e-10	1.810e-04	1.810e-04	6.284e-03	9.909e-01	-3.098e+00	3.081e+00	0.000780	0.00162	0.00242	0.00476	0.00671	0.0107	0.0160	0.0223	0.0299	0.0389	0.0491	0.0569	0.0665	0.0740	0.0778	0.0790	0.0785	0.0735	0.0670	0.0578	0.0482	0.0397	0.0309	0.0228	0.0165	0.0108	0.00717	0.00447	0.00294	0.00167	0.000872
Var	Uniform	1.0e-06	Sin	15	3	Backward	1.000e-06	0.000e+00	1.000e-06	1.000e-06	1.710e-03	1.002e+00	-1.732e+00	1.732e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00917	0.0576	0.0589	0.0584	0.0559	0.0586	0.0568	0.0580	0.0582	0.0568	0.0559	0.0580	0.0565	0.0576	0.0600	0.0577	0.0587	0.0583	0.00888	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-06	Sin	15	3	Roundtrip	5.524e-09	8.980e-15	5.524e-09	5.524e-09	-5.005e-03	9.894e-01	-3.090e+00	3.097e+00	0.000933	0.00161	0.00252	0.00460	0.00803	0.0112	0.0163	0.0216	0.0309	0.0378	0.0497	0.0575	0.0658	0.0746	0.0786	0.0792	0.0789	0.0734	0.0665	0.0570	0.0492	0.0384	0.0308	0.0225	0.0152	0.0109	0.00729	0.00407	0.00272	0.00141	0.000841
Var	Uniform	1.0e-06	Cos	15	3	Forward	1.810e-04	2.943e-10	1.810e-04	1.810e-04	3.687e-03	9.876e-01	-3.094e+00	3.095e+00	0.000841	0.00141	0.00248	0.00448	0.00696	0.0108	0.0148	0.0224	0.0307	0.0391	0.0486	0.0581	0.0671	0.0735	0.0782	0.0807	0.0779	0.0739	0.0657	0.0578	0.0481	0.0397	0.0300	0.0216	0.0170	0.0111	0.00797	0.00399	0.00240	0.00179	0.000887
Var	Uniform	1.0e-06	Cos	15	3	Backward	1.000e-06	0.000e+00	1.000e-06	1.000e-06	-8.787e-03	9.977e-01	-1.732e+00	1.732e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00934	0.0586	0.0576	0.0583	0.0588	0.0573	0.0576	0.0598	0.0576	0.0582	0.0567	0.0567	0.0595	0.0597	0.0556	0.0568	0.0567	0.0564	0.00887	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-06	Cos	15	3	Roundtrip	5.524e-09	8.980e-15	5.524e-09	5.524e-09	-2.239e-03	9.913e-01	-3.100e+00	3.094e+00	0.000764	0.00165	0.00275	0.00457	0.00767	0.0109	0.0162	0.0221	0.0305	0.0398	0.0476	0.0591	0.0663	0.0713	0.0784	0.0800	0.0784	0.0753	0.0663	0.0571	0.0480	0.0389	0.0299	0.0231	0.0162	0.0107	0.00686	0.00462	0.00263	0.00164	0.000810
Var	Gaussian	1.0e-05	Sin	15	3	Forward	1.810e-03	0.000e+00	1.810e-03	1.810e-03	-5.189e-03	9.905e-01	-3.087e+00	3.096e+00	0.000856	0.00151	0.00292	0.00456	0.00703	0.0108	0.0161	0.0224	0.0304	0.0394	0.0506	0.0582	0.0664	0.0741	0.0775	0.0792	0.0772	0.0750	0.0655	0.0579	0.0483	0.0377	0.0305	0.0219	0.0165	0.0108	0.00699	0.00456	0.00246	0.00162	0.000994
Var	Gaussian	1.0e-05	Sin	15	3	Backward	1.000e-05	1.185e-11	1.000e-05	1.000e-05	-3.906e-03	9.906e-01	-3.093e+00	3.098e+00	0.000810	0.00176	0.00281	0.00456	0.00709	0.0109	0.0161	0.0222	0.0306	0.0388	0.0486	0.0589	0.0680	0.0738	0.0781	0.0794	0.0775	0.0711	0.0688	0.0588	0.0470	0.0382	0.0308	0.0222	0.0155	0.0112	0.00690	0.00476	0.00254	0.00161	0.000933
Var	Gaussian	1.0e-05	Sin	15	3	Roundtrip	5.524e-08	0.000e+00	5.524e-08	5.524e-08	-5.709e-03	9.927e-01	-3.099e+00	3.095e+00	0.000917	0.00142	0.00266	0.00497	0.00723	0.0110	0.0161	0.0236	0.0302	0.0392	0.0487	0.0574	0.0664	0.0750	0.0783	0.0795	0.0773	0.0735	0.0670	0.0565	0.0485	0.0395	0.0291	0.0220	0.0158	0.0106	0.00734	0.00451	0.00317	0.00165	0.000795
Var	Gaussian	1.0e-05	Cos	15	3	Forward	1.810e-03	0.000e+00	1.810e-03	1.810e-03	3.911e-03	9.910e-01	-3.097e+00	3.090e+00	0.00105	0.00159	0.00255	0.00408	0.00725	0.0111	0.0158	0.0220	0.0302	0.0395	0.0474	0.0574	0.0680	0.0730	0.0780	0.0796	0.0789	0.0724	0.0656	0.0585	0.0495	0.0393	0.0308	0.0230	0.0155	0.0106	0.00764	0.00448	0.00255	0.00167	0.000994
Var	Gaussian	1.0e-05	Cos	15	3	Backward	1.000e-05	1.185e-11	1.000e-05	1.000e-05	4.837e-03	9.910e-01	-3.099e+00	3.100e+00	0.000887	0.00162	0.00269	0.00443	0.00688	0.0103	0.0155	0.0232	0.0294	0.0391	0.0472	0.0589	0.0664	0.0737	0.0786	0.0807	0.0779	0.0746	0.0650	0.0571	0.0498	0.0391	0.0297	0.0222	0.0165	0.0106	0.00739	0.00456	0.00309	0.00177	0.00109
Var	Gaussian	1.0e-05	Cos	15	3	Roundtrip	5.524e-08	0.000e+00	5.524e-08	5.524e-08	-3.798e-03	9.851e-01	-3.097e+00	3.097e+00	0.000826	0.00168	0.00263	0.00442	0.00714	0.0105	0.0154	0.0228	0.0305	0.0387	0.0493	0.0582	0.0680	0.0735	0.0779	0.0795	0.0796	0.0732	0.0664	0.0578	0.0495	0.0379	0.0311	0.0214	0.0155	0.0105	0.00693	0.00445	0.00254	0.00144	0.000917
Var	Uniform	1.0e-05	Sin	15	3	Forward	1.810e-03	0.000e+00	1.810e-03	1.810e-03	3.635e-03	9.890e-01	-3.099e+00	3.097e+00	0.000749	0.00145	0.00303	0.00443	0.00716	0.0110	0.0157	0.0220	0.0304	0.0384	0.0479	0.0582	0.0672	0.0723	0.0784	0.0793	0.0779	0.0746	0.0671	0.0588	0.0498	0.0380	0.0303	0.0230	0.0149	0.0110	0.00722	0.00456	0.00268	0.00164	0.000917
Var	Uniform	1.0e-05	Sin	15	3	Backward	1.000e-05	1.185e-11	1.000e-05	1.000e-05	-5.015e-03	9.996e-01	-1.732e+00	1.732e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00977	0.0577	0.0571	0.0589	0.0590	0.0578	0.0578	0.0569	0.0582	0.0580	0.0569	0.0585	0.0570	0.0581	0.0574	0.0564	0.0585	0.0566	0.00940	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-05	Sin	15	3	Roundtrip	5.524e-08	0.000e+00	5.524e-08	5.524e-08	-2.235e-03	9.897e-01	-3.096e+00	3.089e+00	0.000765	0.00179	0.00307	0.00474	0.00703	0.0108	0.0157	0.0227	0.0301	0.0387	0.0484	0.0585	0.0659	0.0735	0.0791	0.0800	0.0772	0.0745	0.0660	0.0591	0.0481	0.0386	0.0301	0.0228	0.0155	0.0111	0.00690	0.00445	0.00252	0.00151	0.000872
Var	Uniform	1.0e-05	Cos	15	3	Forward	1.810e-03	0.000e+00	1.810e-03	1.810e-03	-3.280e-03	9.922e-01	-3.099e+00	3.099e+00	0.000948	0.00168	0.00287	0.00439	0.00667	0.0115	0.0156	0.0231	0.0306	0.0398	0.0490	0.0571	0.0665	0.0738	0.0795	0.0790	0.0771	0.0730	0.0674	0.0575	0.0475	0.0390	0.0296	0.0218	0.0164	0.0111	0.00778	0.00431	0.00281	0.00156	0.000856
Var	Uniform	1.0e-05	Cos	15	3	Backward	1.000e-05	1.185e-11	1.000e-05	1.000e-05	5.097e-04	1.002e+00	-1.732e+00	1.732e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00937	0.0582	0.0595	0.0555	0.0581	0.0575	0.0580	0.0580	0.0569	0.0576	0.0572	0.0577	0.0584	0.0569	0.0565	0.0586	0.0584	0.0584	0.00906	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-05	Cos	15	3	Roundtrip	5.524e-08	0.000e+00	5.524e-08	5.524e-08	2.609e-03	9.915e-01	-3.094e+00	3.099e+00	0.00102	0.00179	0.00278	0.00472	0.00755	0.0112	0.0158	0.0218	0.0300	0.0374	0.0474	0.0580	0.0670	0.0739	0.0774	0.0800	0.0789	0.0731	0.0672	0.0587	0.0489	0.0388	0.0306	0.0222	0.0160	0.0109	0.00717	0.00466	0.00258	0.00170	0.000719
Var	Gaussian	1.0e-04	Sin	15	3	Forward	1.810e-02	1.281e-08	1.810e-02	1.810e-02	1.161e-03	9.895e-01	-3.097e+00	3.098e+00	0.00105	0.00170	0.00284	0.00431	0.00709	0.0115	0.0157	0.0224	0.0296	0.0379	0.0486	0.0577	0.0665	0.0738	0.0773	0.0803	0.0788	0.0744	0.0655	0.0592	0.0485	0.0384	0.0305	0.0230	0.0162	0.0109	0.00722	0.00422	0.00234	0.00142	0.000917
Var	Gaussian	1.0e-04	Sin	15	3	Backward	1.000e-04	1.230e-10	1.000e-04	1.000e-04	1.355e-03	9.898e-01	-3.098e+00	3.099e+00	0.000780	0.00136	0.00297	0.00486	0.00689	0.0105	0.0152	0.0228	0.0305	0.0398	0.0483	0.0577	0.0676	0.0720	0.0784	0.0782	0.0798	0.0721	0.0686	0.0576	0.0490	0.0390	0.0298	0.0230	0.0155	0.0106	0.00731	0.00442	0.00301	0.00151	0.000917
Var	Gaussian	1.0e-04	Sin	15	3	Roundtrip	5.524e-07	3.910e-13	5.524e-07	5.524e-07	3.719e-03	9.847e-01	-3.098e+00	3.096e+00	0.000948	0.00167	0.00254	0.00440	0.00709	0.0107	0.0151	0.0218	0.0289	0.0387	0.0493	0.0593	0.0657	0.0728	0.0780	0.0810	0.0785	0.0751	0.0661	0.0592	0.0490	0.0386	0.0302	0.0229	0.0148	0.0111	0.00690	0.00469	0.00248	0.00168	0.000810
Var	Gaussian	1.0e-04	Cos	15	3	Forward	1.810e-02	1.281e-08	1.810e-02	1.810e-02	-9.094e-04	9.892e-01	-3.099e+00	3.099e+00	0.000887	0.00153	0.00249	0.00448	0.00729	0.0113	0.0161	0.0218	0.0303	0.0394	0.0474	0.0583	0.0664	0.0745	0.0801	0.0779	0.0791	0.0732	0.0656	0.0591	0.0473	0.0400	0.0297	0.0220	0.0158	0.0110	0.00715	0.00436	0.00263	0.00159	0.00107
Var	Gaussian	1.0e-04	Cos	15	3	Backward	1.000e-04	1.230e-10	1.000e-04	1.000e-04	-1.053e-03	9.892e-01	-3.099e+00	3.080e+00	0.000917	0.00161	0.00295	0.00449	0.00702	0.0101	0.0159	0.0216	0.0309	0.0395	0.0504	0.0568	0.0666	0.0732	0.0788	0.0798	0.0782	0.0746	0.0652	0.0575	0.0490	0.0384	0.0302	0.0229	0.0152	0.0113	0.00746	0.00417	0.00290	0.00161	0.000642
Var	Gaussian	1.0e-04	Cos	15	3	Roundtrip	5.524e-07	3.910e-13	5.524e-07	5.524e-07	5.416e-03	9.899e-01	-3.099e+00	3.099e+00	0.00102	0.00145	0.00280	0.00442	0.00726	0.0110	0.0166	0.0219	0.0294	0.0376	0.0470	0.0584	0.0665	0.0727	0.0787	0.0807	0.0780	0.0746	0.0672	0.0585	0.0494	0.0380	0.0302	0.0235	0.0155	0.0106	0.00745	0.00425	0.00286	0.00164	0.000979
Var	Uniform	1.0e-04	Sin	15	3	Forward	1.810e-02	1.281e-08	1.810e-02	1.810e-02	-6.910e-03	9.896e-01	-3.099e+00	3.097e+00	0.000780	0.00136	0.00297	0.00445	0.00748	0.0108	0.0169	0.0229	0.0294	0.0392	0.0487	0.0590	0.0682	0.0731	0.0780	0.0797	0.0772	0.0748	0.0663	0.0570	0.0477	0.0402	0.0289	0.0220	0.0155	0.0106	0.00667	0.00503	0.00269	0.00174	0.000826
Var	Uniform	1.0e-04	Sin	15	3	Backward	1.000e-04	1.230e-10	1.000e-04	1.000e-04	2.916e-03	1.000e+00	-1.732e+00	1.732e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00920	0.0571	0.0574	0.0584	0.0584	0.0566	0.0576	0.0572	0.0586	0.0569	0.0582	0.0562	0.0583	0.0578	0.0585	0.0593	0.0569	0.0580	0.00935	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Sin	15	3	Roundtrip	5.524e-07	3.910e-13	5.524e-07	5.524e-07	3.537e-03	9.897e-01	-3.099e+00	3.097e+00	0.000933	0.00164	0.00272	0.00433	0.00705	0.0104	0.0158	0.0217	0.0301	0.0389	0.0491	0.0590	0.0653	0.0748	0.0785	0.0807	0.0765	0.0741	0.0656	0.0581	0.0484	0.0396	0.0305	0.0219	0.0161	0.0107	0.00740	0.00494	0.00286	0.00139	0.00102
Var	Uniform	1.0e-04	Cos	15	3	Forward	1.810e-02	1.281e-08	1.810e-02	1.810e-02	4.129e-03	9.898e-01	-3.098e+00	3.096e+00	0.000994	0.00162	0.00280	0.00457	0.00680	0.0111	0.0150	0.0220	0.0312	0.0396	0.0478	0.0575	0.0654	0.0741	0.0776	0.0789	0.0784	0.0732	0.0660	0.0597	0.0487	0.0409	0.0312	0.0220	0.0158	0.0104	0.00729	0.00446	0.00261	0.00176	0.000688
Var	Uniform	1.0e-04	Cos	15	3	Backward	1.000e-04	1.230e-10	1.000e-04	1.000e-04	1.894e-03	1.000e+00	-1.732e+00	1.732e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00923	0.0588	0.0576	0.0564	0.0570	0.0574	0.0572	0.0592	0.0562	0.0571	0.0593	0.0596	0.0582	0.0568	0.0573	0.0574	0.0580	0.0581	0.00922	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Cos	15	3	Roundtrip	5.524e-07	3.910e-13	5.524e-07	5.524e-07	-8.650e-05	9.909e-01	-3.095e+00	3.093e+00	0.000826	0.00162	0.00301	0.00436	0.00764	0.0112	0.0160	0.0220	0.0290	0.0392	0.0475	0.0589	0.0670	0.0719	0.0786	0.0810	0.0784	0.0737	0.0676	0.0591	0.0474	0.0372	0.0311	0.0221	0.0159	0.0110	0.00674	0.00459	0.00278	0.00164	0.00112
Var	Gaussian	1.0e-03	Sin	15	3	Forward	1.810e-01	3.316e-07	1.810e-01	1.810e-01	-3.313e-03	9.914e-01	-3.090e+00	3.096e+00	0.000734	0.00180	0.00297	0.00492	0.00708	0.0117	0.0160	0.0228	0.0301	0.0389	0.0487	0.0579	0.0654	0.0726	0.0777	0.0796	0.0790	0.0714	0.0664	0.0602	0.0506	0.0392	0.0292	0.0226	0.0158	0.0106	0.00703	0.00445	0.00237	0.00154	0.000688
